"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"592064 (2014 NZ65)",44.29,0.1756,28.73,342.88,276.93,36.518,52.07,295,4023,2,182,,,6.13
"592147 (2014 OA394)",46.97,0.1883,4.35,355.75,322.63,38.125,55.81,322,4019,2,110,,,6.83
"592148 (2014 OM394)",44.33,0.0694,2.36,43.30,172.70,41.250,47.41,295,4014,3,120,,,6.12
"592149 (2014 OR394)",147.5,0.7717,13.02,1.73,14.43,33.676,261.31,1.79e+03,4429,2,168,,,7.24
"592245 (2014 QR441)",68.9,0.3813,42.21,78.03,282.75,42.628,95.18,572,1904,4,90,,,6.86
"592487 (2014 WF509)",45.54,0.0972,7.07,177.07,186.87,41.113,49.97,307,3958,2,127,,,6.04
"593616 (2015 RG277)",43.32,0.0215,12.05,194.45,205.21,42.388,44.25,285,5140,3,62,,,7.11
"593617 (2015 RN278)",35.1,0.0428,7.10,197.66,65.58,33.601,36.61,208,4519,3,59,,,8.51
"594337 (2016 QU89)",180.4,0.8046,16.97,102.91,303.27,35.254,325.64,2.42e+03,1878,3,59,,,7.95
"594994 (2000 QA243)",39.71,0.1967,1.58,238.46,338.93,31.900,47.52,250,7709,3,38,,,7.33
"597614 (2007 RM314)",71.59,0.4872,20.82,209.50,76.69,36.711,106.48,606,6177,3,53,,,6.45
"599752 (2010 VQ11)",45.47,0.1448,13.30,174.58,215.97,38.885,52.06,307,7351,2,162,,,5.62
"600181 (2011 OC61)",45.08,0.0387,3.43,80.04,174.31,43.338,46.82,303,3701,3,112,,,6.42
"600217 (2011 QY100)",174.5,0.8879,26.24,169.36,273.06,19.566,329.45,2.31e+03,4012,1,188,,,8.21
"601690 (2013 KZ18)",34.51,0.4537,35.56,315.51,27.74,18.854,50.17,203,4470,2,162,,,8.86
"602572 (2014 MD70)",50.16,0.2722,10.94,59.14,280.11,36.511,63.82,355,4124,3,66,,,7.06
"602714 (2014 ON394)",63.51,0.4862,12.25,345.88,329.50,32.629,94.39,506,4049,2,87,,,7.63
"602715 (2014 OO394)",57.66,0.4077,3.44,22.56,337.31,34.154,81.17,438,2951,3,100,,,7.51
"602716 (2014 OP394)",67.62,0.4558,21.51,199.54,117.45,36.797,98.45,556,4123,2,138,,,6.09
"603108 (2014 WB509)",43.85,0.2176,9.75,354.93,88.92,34.309,53.39,290,8036,2,131,,,6.69
"606187 (2017 QO33)",34.93,0.8586,148.83,359.13,66.80,4.938,64.93,206,1444,1,145,,,13.66
"609221 (2004 VC131)",44.26,0.0808,0.49,124.61,280.96,40.686,47.84,294,6596,2,94,,,6.14
"609222 (2004 VV131)",44.5,0.0658,1.74,50.37,210.94,41.571,47.43,297,2979,4,42,,,6.54
"612019 (1994 EV3)",42.64,0.0483,1.66,19.61,13.42,40.576,44.70,278,7659,5,21,,,7.03
"612026 (1995 DC2)",43.85,0.0607,2.35,154.24,125.28,41.190,46.52,290,9487,4,56,,,7.22
"612029 (1995 HM5)",39.36,0.2488,4.82,186.79,60.48,29.563,49.15,247,9215,3,38,,,7.84
"612045 (1996 RR20)",39.78,0.1681,5.29,163.46,49.23,33.095,46.47,251,8801,3,59,,,6.86
"612047 (1996 TK66)",42.97,0.0086,3.30,44.62,241.57,42.606,43.34,282,7712,3,82,,,6.37
"612048 (1996 TS66)",44.18,0.1328,7.34,285.90,139.88,38.313,50.05,294,9543,2,130,,,6.18
"612049 (1997 CT29)",43.54,0.0311,1.01,74.54,218.59,42.180,44.89,287,9540,3,60,,,6.62
"612051 (1997 SZ10)",48.39,0.3681,11.78,9.30,342.66,30.579,66.20,337,4065,4,29,,,8.56
"612060 (1998 HH151)",39.16,0.1850,8.80,194.93,34.76,31.912,46.40,245,5495,4,34,,,8.35
"612081 (1998 WG24)",45.66,0.1280,2.22,88.31,33.78,39.811,51.50,308,8414,3,47,,,6.75
"612082 (1998 WY24)",43.28,0.0416,1.91,102.62,9.41,41.476,45.08,285,8414,4,39,,,6.82
"612083 (1998 WX31)",45.6,0.1108,2.97,37.34,41.46,40.543,50.65,308,8860,3,41,,,6.74
"612084 (1999 CF119)",88.02,0.5607,19.72,303.45,199.57,38.666,137.37,826,8801,3,51,,,7.13
"612085 (1999 CL119)",46.71,0.0026,23.31,125.17,65.25,46.592,46.83,319,7985,3,85,,,6.12
"612086 (1999 CX131)",42.02,0.2312,9.76,128.01,111.02,32.307,51.74,272,8457,4,36,,,7.11
"612087 (1999 CU153)",44.03,0.0671,2.70,139.31,292.63,41.074,46.99,292,6974,4,32,,,7.21
"612088 (1999 CM158)",39.18,0.2765,9.30,339.06,163.49,28.346,50.02,245,6240,2,51,,,7.82
"612092 (1999 HV11)",42.72,0.0301,3.16,161.05,270.28,41.437,44.01,279,5140,4,29,,,7.61
"612095 (1999 OJ4)",38.29,0.0304,4.00,127.45,282.20,37.127,39.46,237,8441,4,66,,,7.05
"612100 (1999 RC215)",44.45,0.0635,1.40,188.93,250.83,41.627,47.27,296,7624,4,28,,,6.87
"612101 (1999 RJ215)",60.17,0.4232,19.70,314.86,44.23,34.704,85.63,467,6528,3,46,,,7.39
"612102 (1999 RK215)",39.66,0.1317,11.46,137.44,96.15,34.437,44.88,250,6947,4,26,,,7.48
"612141 (1999 XY143)",43.11,0.0822,7.15,255.36,82.53,39.565,46.65,283,8469,3,47,,,6.19
"612144 (2000 CP104)",44.01,0.0996,9.49,130.64,151.39,39.627,48.40,292,6998,4,25,,,6.75
"612145 (2000 CQ104)",36.51,0.2375,13.54,341.86,69.58,27.838,45.18,221,5138,4,28,,,7.97
"612146 (2000 CE105)",43.8,0.0569,0.55,76.72,24.00,41.305,46.29,290,8061,4,29,,,7.26
"612147 (2000 CF105)",43.71,0.0358,0.53,56.78,50.05,42.147,45.28,289,7714,3,39,,,7.11
"612148 (2000 CG105)",46.16,0.0464,28.02,314.09,81.42,44.023,48.31,314,6250,4,81,,,6.63
"612149 (2000 CJ105)",43.95,0.1126,11.62,154.27,227.29,39.001,48.89,291,6639,3,120,,,6.08
"612150 (2000 CO105)",46.99,0.1506,19.29,307.26,55.93,39.913,54.06,322,8061,3,64,,,5.82
"612156 (2000 FF8)",44.84,0.0970,4.47,178.44,114.95,40.493,49.19,300,6269,3,47,,,7.68
"612157 (2000 FG8)",43.65,0.0670,1.14,159.79,128.35,40.728,46.58,288,6209,3,55,,,7.62
"612158 (2000 FV53)",39.02,0.1597,17.37,207.67,350.06,32.793,45.26,244,6976,4,28,,,8.06
"612161 (2000 KK4)",41.18,0.0854,19.11,146.12,301.18,37.659,44.69,264,6302,3,54,,,6.25
"612166 (2000 ON67)",43.32,0.0231,3.13,58.07,102.19,42.323,44.32,285,7713,3,64,,,6.79
"612167 (2000 OU69)",43.45,0.0532,4.42,77.34,235.89,41.137,45.76,286,7650,2,79,,,6.79
"612174 (2000 QC226)",44.48,0.0559,2.66,99.75,214.09,41.991,46.96,297,6624,4,40,,,6.85
"612175 (2000 QE226)",44.35,0.0817,1.19,118.50,349.35,40.726,47.97,295,7684,3,73,,,6.44
"612176 (2000 QL251)",48.24,0.2210,3.66,223.36,100.89,37.581,58.90,335,7001,4,55,,,6.63
"612203 (2000 WT169)",45.06,0.0132,1.74,110.51,248.95,44.466,45.65,302,6995,3,69,,,6.14
"612208 (2000 YH2)",39.36,0.3037,12.91,219.27,232.42,27.410,51.31,247,7327,3,38,,,7.82
"612213 (2001 FK185)",43.01,0.0345,1.17,56.74,173.73,41.522,44.49,282,5814,3,58,,,7.70
"612214 (2001 FK193)",43.75,0.0573,3.52,89.82,50.49,41.240,46.26,289,6617,4,24,,,6.81
"612217 (2001 HZ58)",42.54,0.0394,2.94,88.58,13.18,40.861,44.21,277,6232,3,61,,,6.55
"612218 (2001 KD77)",39.54,0.1118,2.25,139.20,90.31,35.120,43.96,249,5484,3,37,,,5.61
"612236 (2001 QO297)",43.3,0.0390,1.13,143.22,304.68,41.611,44.99,285,7323,3,109,,,6.64
"612237 (2001 QP297)",45.59,0.1192,1.43,111.80,168.10,40.159,51.02,308,6308,3,57,,,6.87
"612238 (2001 QR297)",44.74,0.0334,5.14,148.00,222.42,43.243,46.23,299,7293,3,88,,,6.73
"612239 (2001 QC298)",46.69,0.1298,30.52,334.69,5.66,40.627,52.75,319,8064,3,77,,,6.67
"612240 (2001 QE298)",44.16,0.1638,3.65,7.72,11.14,36.932,51.40,294,6024,2,109,,,7.69
"612241 (2001 QH298)",39.71,0.1100,6.71,129.40,173.55,35.343,44.08,250,6204,4,24,,,8.08
"612242 (2001 QQ322)",44.38,0.0577,3.95,76.57,344.48,41.816,46.94,296,7323,3,104,,,6.58
"612243 (2001 QR322)",30.45,0.0295,1.32,151.52,172.22,29.549,31.34,168,7050,3,101,,,8.12
"612244 (2001 QS322)",44.41,0.0460,0.25,348.48,4.66,42.373,46.46,296,6308,3,65,,,6.97
"612245 (2001 QX322)",58.88,0.3931,28.48,254.94,66.30,35.735,82.02,452,7409,3,89,,,6.49
"612332 (2002 CW224)",39.46,0.2427,5.67,1.60,154.39,29.886,49.04,248,7022,3,43,,,7.14
"612333 (2002 CZ224)",44.82,0.0664,1.69,66.37,268.55,41.849,47.80,300,7683,4,34,,,6.92
"612349 (2002 GH32)",41.84,0.0911,26.77,220.72,247.48,38.032,45.65,271,7032,3,55,,,6.26
"612350 (2002 GP32)",55.22,0.4195,1.56,124.04,110.85,32.051,78.38,410,4870,2,109,,,7.07
"612351 (2002 GV32)",39.42,0.1898,5.39,79.15,174.02,31.942,46.91,248,5246,2,77,,,7.39
"612352 (2002 GY32)",39.29,0.0853,1.81,225.67,336.18,35.934,42.64,246,5956,3,68,,,7.41
"612388 (2002 PV170)",42.99,0.0214,1.27,88.52,279.16,42.070,43.91,282,7001,2,275,,,6.29
"612524 (2002 VD130)",47.9,0.3250,3.91,37.75,53.55,32.334,63.47,332,7410,3,30,,,7.33
"612533 (2002 XV93)",39.4,0.1227,13.27,18.87,163.35,34.564,44.23,247,11844,2,120,,,4.88
"612547 (2003 HD57)",39.18,0.1733,5.63,34.45,136.79,32.388,45.96,245,4750,4,26,,,7.88
"612548 (2003 HE57)",43.95,0.0977,8.89,10.10,164.49,39.661,48.25,291,4383,4,25,,,7.35
"612549 (2003 HG57)",43.38,0.0294,2.10,36.33,235.75,42.102,44.66,286,4409,4,26,,,6.35
"612573 (2003 QV90)",44.24,0.0583,2.41,137.99,300.56,41.659,46.81,294,5535,4,32,,,7.10
"612574 (2003 QB91)",39.5,0.1870,6.49,136.71,81.34,32.109,46.88,248,5500,3,72,,,6.74
"612575 (2003 QK91)",68.75,0.4405,4.01,276.06,69.68,38.469,99.04,570,5854,2,54,,,7.23
"612576 (2003 QO91)",45.74,0.1379,7.11,140.99,188.50,39.437,52.05,309,6649,4,33,,,7.12
"612577 (2003 QQ91)",39.09,0.0739,5.39,58.32,39.91,36.200,41.98,244,5140,4,44,,,7.78
"612578 (2003 QR91)",46.91,0.1853,3.49,273.24,15.28,38.218,55.60,321,6205,2,125,,,6.66
"612579 (2003 QT91)",44.56,0.0872,0.19,145.30,178.25,40.675,48.44,297,6593,4,43,,,7.31
"612580 (2003 QA92)",38.51,0.0656,3.43,109.74,293.82,35.984,41.03,239,6949,3,157,,,6.76
"612581 (2003 QX111)",39.6,0.1295,9.51,157.40,103.76,34.473,44.73,249,5499,3,117,,,6.98
"612582 (2003 QY111)",43.68,0.0403,2.95,95.97,229.92,41.918,45.44,289,5533,4,37,,,7.13
"612583 (2003 QZ111)",43.38,0.0677,2.66,325.99,20.54,40.448,46.32,286,6592,3,79,,,7.19
"612584 (2003 QX113)",49.84,0.2461,6.73,158.07,25.41,37.572,62.11,352,6656,3,98,,,5.04
"612619 (2003 SN317)",42.85,0.0441,1.49,215.46,97.99,40.961,44.74,281,2981,4,36,,,6.54
"612620 (2003 SQ317)",43.02,0.0873,28.50,176.23,194.51,39.264,46.78,282,6583,2,151,,,6.67
"612621 (2003 SR317)",39.75,0.1664,8.33,175.56,121.33,33.141,46.37,251,4132,3,53,,,7.76
"612658 (2003 TH58)",39.47,0.0945,27.89,251.31,167.15,35.738,43.20,248,6553,4,40,,,7.26
"612687 (2003 UN284)",42.85,0.0091,3.06,35.88,9.42,42.458,43.24,280,6231,4,39,,,7.45
"612688 (2003 UT292)",39.43,0.2975,17.53,210.86,255.35,27.701,51.16,248,5995,2,84,,,7.08
"612719 (2003 WU188)",44.19,0.0428,3.77,84.00,314.50,42.303,46.08,294,7031,3,60,,,6.36
"612732 (2003 YQ179)",88.04,0.5770,20.87,109.77,30.23,37.238,138.84,826,6296,2,124,,,7.07
"612733 (2003 YU179)",46.68,0.1605,4.86,126.46,325.03,39.185,54.17,319,6643,3,39,,,6.93
"612772 (2004 FU148)",39.42,0.2275,16.68,198.01,82.66,30.448,48.38,247,6323,2,100,,,7.42
"612793 (2004 PW107)",44.17,0.1403,2.82,198.17,184.78,37.975,50.37,294,6572,2,141,,,7.04
"612794 (2004 PY107)",44.38,0.0954,1.58,81.57,172.99,40.143,48.61,296,6204,3,131,,,6.45
"612795 (2004 PA108)",44.17,0.0475,1.16,136.35,214.19,42.067,46.27,294,4841,4,20,,,6.96
"612798 (2004 PA112)",39.25,0.1157,32.88,159.52,227.39,34.709,43.79,246,6260,3,59,,,7.48
"612883 (2004 TF282)",81.78,0.5185,23.14,234.91,171.19,39.375,124.19,740,5552,2,161,,,6.29
"612891 (2004 TT357)",55.94,0.4374,8.96,229.77,174.37,31.471,80.41,418,6972,2,83,,,7.91
"612892 (2004 TV357)",48.06,0.2821,9.74,250.16,200.85,34.503,61.61,333,5607,2,133,,,6.79
"612911 (2004 XR190)",57.65,0.1048,46.54,252.32,281.64,51.614,63.70,438,5383,3,139,,,4.41
"612931 (2005 CA79)",47.63,0.2224,11.68,50.02,68.60,37.035,58.22,329,7781,2,283,,,5.20
"612951 (2005 EB299)",51.55,0.5070,0.71,351.52,176.83,25.418,77.69,370,5201,2,121,,,8.42
"612952 (2005 EZ300)",39.26,0.2351,10.35,357.18,253.34,30.034,48.50,246,6638,2,125,,,7.58
"612953 (2005 ER318)",36.31,0.1570,10.44,333.57,209.56,30.606,42.01,219,5852,2,64,,,8.02
"612985 (2005 JA175)",42.27,0.1111,14.31,225.15,194.25,37.572,46.96,275,5484,3,62,,,6.07
"613037 (2005 RP43)",95.77,0.5990,22.89,344.16,347.11,38.402,153.14,937,5874,2,184,,,6.04
"613087 (2005 SE278)",42.7,0.1173,6.89,95.24,272.07,37.691,47.71,279,7246,3,82,,,7.21
"613100 (2005 TN74)",42.87,0.2511,2.17,179.09,224.64,32.108,53.63,281,7672,2,88,,,7.54
"613411 (2006 HQ122)",90,0.5812,21.69,217.21,345.72,37.696,142.30,854,6230,2,132,,,6.54
"613412 (2006 HV122)",80.62,0.5348,16.07,40.77,237.71,37.509,123.74,724,3663,3,39,,,7.00
"613468 (2006 QQ180)",42.58,0.1751,9.37,145.51,155.82,35.124,50.04,278,5217,2,221,,,6.74
"613469 (2006 QJ181)",63,0.4978,20.04,249.73,218.54,31.635,94.36,500,5581,2,64,,,7.08
"613490 (2006 RJ103)",30.24,0.0294,8.16,120.84,14.73,29.347,31.12,166,7594,2,216,,,7.56
"613619 (2006 UX184)",38.15,0.4647,37.37,39.37,20.91,20.421,55.88,236,4411,2,132,,,8.84
"613620 (2006 UZ184)",39.6,0.2322,14.81,235.87,150.10,30.404,48.80,249,7728,3,72,,,7.83
"613766 (2007 NC7)",34.3,0.5039,6.26,323.94,287.62,17.015,51.58,201,3778,2,187,,,8.41
"613857 (2007 TZ417)",41.86,0.1356,22.24,72.58,27.46,36.182,47.54,271,3744,4,40,,,7.51
"613858 (2007 TA418)",73.65,0.5114,21.96,121.67,297.48,35.983,111.32,632,4107,2,69,,,7.23
"613908 (2007 VK305)",57.66,0.3643,20.24,172.16,145.24,36.655,78.66,438,3692,4,80,,,6.42
"614688 (2011 KN36)",43.21,0.0523,3.07,111.24,82.40,40.949,45.46,284,6611,3,25,,,6.91
"616560 (2005 XN113)",55.78,0.4079,3.38,336.19,148.12,33.028,78.54,417,4840,2,132,,,6.54
"617103 (2003 FM129)",50.33,0.2745,17.93,209.77,49.87,36.509,64.14,357,7387,2,167,,,6.41
"620057 (2005 CG81)",53.55,0.2329,26.18,134.68,56.84,41.080,66.02,392,6610,2,93,,,6.39
"620065 (2010 JF210)",44.7,0.0610,7.92,342.01,201.60,41.974,47.43,299,4670,3,80,,,6.47
"620074 (2013 AT183)",62.08,0.4264,28.05,304.56,68.99,35.609,88.55,489,7327,3,84,,,4.92
"620075 (2013 CD223)",39.27,0.2283,5.28,73.44,261.53,30.309,48.24,246,6632,3,92,,,5.78
"620086 (2015 BB519)",63.8,0.4468,27.58,122.21,297.21,35.295,92.30,510,4409,2,82,,,6.73
"620087 (2015 DE249)",58.69,0.4240,17.52,191.85,314.48,33.808,83.58,450,4070,2,157,,,7.47
"620088 (2015 DJ249)",51.19,0.2246,12.81,220.29,296.87,39.691,62.68,366,7703,3,64,,,6.71
"620502 (2004 HP79)",47.32,0.1790,2.25,174.13,61.02,38.850,55.79,325,6989,3,26,,,6.61
"621861 (2011 EY90)",47.49,0.2560,8.01,241.19,350.71,35.330,59.65,327,4447,2,118,,,6.93
"622544 (2014 HD200)",39.05,0.0610,14.88,67.83,79.40,36.670,41.44,244,4066,3,59,,,6.94
"623070 (2015 KW174)",48.69,0.2802,13.55,208.26,113.01,35.044,62.33,340,3272,3,36,,,7.83
"       (1993 RP)",35.25,0.0606,4.33,192.23,273.73,33.118,37.39,209,8449,4,37,,,8.65
"       (1994 ES2)",45.53,0.1117,1.07,154.87,102.37,40.443,50.62,307,7594,4,21,,,7.60
"       (1994 TG)",42.26,0.0001,6.76,15.51,339.19,42.254,42.26,275,3,9,8,,,7.17
"       (1994 TH)",40.94,0.0000,16.07,12.12,342.23,40.940,40.94,262,3,9,6,,,7.31
"       (1994 TG2)",43.11,0.0180,2.22,353.29,354.39,42.336,43.89,283,32,9,8,,,7.19
"       (1995 DB2)",46.22,0.1328,4.11,128.66,359.08,40.082,52.36,314,9091,3,32,,,7.60
"       (1995 FB21)",42.42,0.0001,0.68,28.36,324.01,42.422,42.43,276,9,9,11,,,7.50
"       (1995 GJ)",42.9,0.0908,22.93,338.93,180.29,39.007,46.80,281,1,9,6,,,6.90
"       (1995 GA7)",39.45,0.1192,3.54,20.97,100.18,34.750,44.15,248,2,9,7,,,7.63
"       (1995 GY7)",41.35,0.0001,0.93,34.33,318.56,41.343,41.35,266,1,9,7,,,7.63
"       (1995 KJ1)",43.47,0.0001,2.74,47.79,143.34,43.467,43.47,287,26,9,7,,,6.47
"       (1995 KK1)",38.47,0.1849,8.38,228.07,327.52,31.355,45.58,239,1,9,5,,,8.28
"       (1995 YY3)",38.77,0.2069,0.56,91.36,329.53,30.749,46.80,241,31,9,19,,,8.50
"       (1996 AS20)",35.67,0.6197,10.64,183.59,265.64,13.568,57.78,213,13,9,12,,,9.30
"       (1996 KV1)",45.27,0.1122,8.09,92.65,196.19,40.190,50.35,305,7313,4,27,,,7.30
"       (1996 KX1)",39.54,0.0970,1.47,197.46,17.89,35.705,43.38,249,2,9,8,,,8.70
"       (1996 KY1)",39.52,0.0963,30.88,248.63,6.06,35.712,43.32,248,8,9,8,,,8.13
"       (1996 PW)",277.3,0.9909,29.96,144.38,181.91,2.531,552.06,4.62e+03,524,2,267,,,13.90
"       (1996 RQ20)",44.2,0.1065,31.60,11.44,0.87,39.490,48.91,294,6240,3,52,,,6.90
"       (1997 CW29)",39.38,0.0788,18.98,110.69,188.49,36.270,42.48,247,27,9,11,,,6.50
"       (1997 GA45)",46.88,0.1721,7.78,177.17,324.50,38.810,54.94,321,7387,3,38,,,8.60
"       (1997 QH4)",43.08,0.0898,13.16,355.64,70.28,39.212,46.95,283,6240,4,30,,,7.00
"       (1997 RY6)",41.36,0.0000,12.45,318.48,258.00,41.359,41.36,266,53,8,20,,,7.50
"       (1997 RX9)",41.88,0.0488,29.93,163.82,76.55,39.836,43.92,271,1066,6,22,,,8.30
"       (1997 RL13)",44.52,0.0001,5.74,312.53,77.72,44.514,44.53,297,1,9,4,,,9.67
"       (1997 TX8)",43.3,0.2693,8.80,242.27,115.08,31.638,54.96,285,24,9,12,,,8.34
"       (1997 UG25)",43.31,0.0001,0.55,59.94,3.55,43.306,43.31,285,1,9,4,,,8.45
"       (1998 FS144)",41.53,0.0255,9.89,228.81,193.45,40.477,42.59,268,8800,4,22,,,6.73
"       (1998 HL151)",40.57,0.0887,28.08,16.45,128.64,36.971,44.17,258,5488,4,25,,,8.10
"       (1998 HN151)",37.79,0.0558,25.05,37.31,309.58,35.681,39.89,232,6920,4,31,,,8.30
"       (1998 HO151)",41.16,0.0968,16.73,123.47,228.21,37.176,45.14,264,6917,4,19,,,8.20
"       (1998 HR151)",45.28,0.1171,6.65,194.70,359.70,39.979,50.58,305,63,9,11,,,8.58
"       (1998 KY61)",44.58,0.0436,2.05,122.90,350.66,42.635,46.52,298,7034,4,57,,,7.30
"       (1998 KS65)",44.05,0.0378,1.18,102.68,204.44,42.382,45.71,292,8516,4,57,,,7.65
"       (1998 KD66)",43.04,0.0496,5.10,200.63,357.01,40.904,45.17,282,10,9,3,,,8.86
"       (1998 KE66)",42.06,0.0000,2.84,19.30,28.72,42.062,42.06,273,10,9,3,,,9.01
"       (1998 KF66)",39.45,0.2106,6.25,16.26,182.24,31.140,47.75,248,10,9,3,,,9.83
"       (1998 KG66)",45.2,0.0002,3.51,199.66,208.52,45.189,45.20,304,10,9,3,,,8.88
"       (1998 UR43)",39.7,0.2251,8.75,53.80,18.65,30.761,48.64,250,7002,3,38,,,8.30
"       (1998 WV24)",39.17,0.0405,1.52,183.52,166.16,37.588,40.76,245,8032,4,26,,,7.40
"       (1998 WX24)",43.51,0.0364,0.92,60.74,176.76,41.925,45.09,287,8776,4,37,,,6.70
"       (1998 WZ24)",38.57,0.1579,4.59,80.24,356.02,32.474,44.66,239,65,9,6,,,8.12
"       (1998 WS31)",39.59,0.2056,6.74,15.82,28.84,31.452,47.73,249,8090,3,33,,,8.26
"       (1998 WV31)",39.49,0.2726,5.71,58.47,275.05,28.724,50.25,248,6971,4,28,,,7.50
"       (1998 WW31)",44.89,0.0833,6.78,237.02,55.22,41.145,48.62,301,7647,4,38,,,6.70
"       (1998 WY31)",45.29,0.1163,1.97,63.57,105.98,40.023,50.55,305,8860,4,29,,,6.98
"       (1998 WZ31)",39.65,0.1715,14.58,50.44,352.69,32.848,46.45,250,8413,4,29,,,8.21
"       (1999 CW118)",43.45,0.0001,0.82,154.47,154.77,43.449,43.46,286,86,9,7,,,7.80
"       (1999 CX118)",43.63,0.0281,1.78,175.71,175.96,42.406,44.86,288,62,9,6,,,7.08
"       (1999 CY118)",88.98,0.6113,25.61,163.21,14.71,34.584,143.38,839,6596,3,37,,,8.67
"       (1999 CZ118)",114.8,0.6734,27.80,345.25,236.65,37.480,192.04,1.23e+03,6241,3,29,,,7.90
"       (1999 CA119)",45.12,0.0010,0.28,24.80,284.60,45.076,45.17,303,86,9,6,,,7.73
"       (1999 CB119)",46.6,0.1247,8.77,168.19,348.38,40.791,52.42,318,8458,4,30,,,7.01
"       (1999 CC119)",44.49,0.0711,0.46,190.52,69.22,41.324,47.65,297,8802,4,34,,,7.18
"       (1999 CD119)",43.99,0.0266,2.40,166.38,183.88,42.823,45.16,292,62,9,6,,,7.35
"       (1999 CH119)",43.18,0.0838,19.97,122.36,174.21,39.563,46.80,284,6972,4,24,,,7.10
"       (1999 CJ119)",45.15,0.0639,3.21,313.36,184.14,42.267,48.04,303,6975,3,33,,,7.40
"       (1999 CK119)",42.09,0.0001,11.59,123.08,351.00,42.081,42.09,273,8,9,4,,,7.91
"       (1999 CM119)",43.96,0.0958,2.74,118.49,299.77,39.748,48.17,291,421,8,11,,,7.90
"       (1999 CN119)",43.56,0.0386,1.00,347.09,271.78,41.880,45.24,288,7241,4,21,,,8.10
"       (1999 CW131)",43.41,0.0965,7.95,174.63,100.11,39.222,47.60,286,422,9,8,,,7.90
"       (1999 CY131)",43.93,0.1350,25.18,148.24,0.10,37.996,49.86,291,8,9,4,,,8.12
"       (1999 CZ131)",44.41,0.0325,2.37,151.80,359.84,42.968,45.86,296,8,9,4,,,8.08
"       (1999 CA132)",43.43,0.0855,12.17,154.88,0.52,39.715,47.14,286,56,9,6,,,7.43
"       (1999 CQ133)",41.17,0.0942,13.28,123.30,139.19,37.293,45.05,264,8072,4,32,,,6.91
"       (1999 CR133)",42.25,0.0000,1.73,135.13,337.79,42.250,42.25,275,6,9,4,,,8.08
"       (1999 CM153)",45.45,0.1401,0.20,91.93,0.41,39.088,51.82,306,5884,4,25,,,7.40
"       (1999 CN153)",43.64,0.1166,7.44,153.11,268.46,38.554,48.73,288,2576,4,19,,,7.70
"       (1999 CP153)",44.18,0.0757,3.03,122.81,191.39,40.836,47.53,294,422,9,11,,,7.70
"       (1999 CQ153)",46.08,0.0564,0.15,192.07,7.98,43.482,48.68,313,5881,7,14,,,8.00
"       (1999 CR153)",43.12,0.0514,1.44,324.49,201.19,40.906,45.34,283,31,9,4,,,8.15
"       (1999 CS153)",44.44,0.1189,0.98,343.28,224.04,39.155,49.72,296,421,8,10,,,8.10
"       (1999 CT153)",45.11,0.0925,4.51,163.14,357.61,40.940,49.29,303,32,9,4,,,8.14
"       (1999 CG154)",42.89,0.0917,0.78,100.62,173.85,38.953,46.82,281,2219,6,15,,,7.40
"       (1999 CH154)",42.86,0.0154,0.84,164.87,233.09,42.196,43.52,281,5876,5,14,,,7.66
"       (1999 CK158)",40.67,0.0741,17.10,127.75,310.36,37.655,43.68,259,6948,5,19,,,8.30
"       (1999 DA)",43.08,0.0736,2.79,53.85,256.63,39.910,46.25,283,5911,4,46,,,7.90
"       (1999 DZ7)",39.41,0.2673,14.34,330.71,348.39,28.879,49.95,247,1,9,4,,,8.81
"       (1999 DA8)",39.32,0.3285,40.01,136.99,338.31,26.400,52.23,247,1,9,6,,,12.39
"       (1999 DB8)",42.64,0.1048,22.24,133.75,6.79,38.175,47.11,278,35,9,7,,,9.98
"       (1999 DC8)",45.89,0.0001,4.76,108.68,10.95,45.883,45.89,311,1,9,4,,,9.98
"       (1999 DD8)",39.41,0.2305,5.49,346.54,59.77,30.324,48.49,247,1,9,5,,,11.07
"       (1999 DE8)",45.61,0.0000,3.53,95.75,23.85,45.604,45.61,308,1,9,4,,,9.61
"       (1999 DF8)",44.16,0.0000,2.53,31.44,88.13,44.162,44.17,294,1,9,4,,,9.89
"       (1999 DG8)",82.22,0.5985,40.00,322.96,72.75,33.013,131.43,746,1,9,4,,,8.14
"       (1999 DH8)",43.87,0.0685,4.53,105.08,102.26,40.866,46.87,291,739,6,11,,,8.70
"       (1999 DL8)",42.47,0.0013,5.77,114.50,189.22,42.411,42.53,277,35,9,6,,,9.61
"       (1999 DM8)",42.88,0.0001,3.90,99.25,20.45,42.882,42.89,281,1,9,4,,,9.68
"       (1999 DN8)",44.34,0.0001,2.91,78.42,41.24,44.338,44.34,295,1,9,4,,,9.78
"       (1999 DO8)",41.79,0.0000,3.43,10.09,109.53,41.791,41.80,270,1,9,4,,,10.04
"       (1999 DP8)",115.8,0.6999,38.41,136.92,283.45,34.741,196.80,1.25e+03,1,9,4,,,8.95
"       (1999 DQ8)",45.32,0.0001,14.19,130.32,349.11,45.318,45.32,305,1,9,4,,,9.14
"       (1999 DR8)",45.52,0.1125,8.18,339.03,340.84,40.401,50.64,307,1,9,4,,,9.25
"       (1999 GS46)",44.35,0.0852,5.20,24.45,92.85,40.568,48.12,295,6257,4,35,,,6.90
