"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2020 RM118)",5.318,0.0412,8.03,187.76,234.23,5.099,5.54,12.3,5217,0,76,,,14.76
"       (2020 RN118)",5.124,0.0985,6.04,251.50,189.07,4.619,5.63,11.6,4426,0,64,,,15.37
"       (2020 RO118)",5.198,0.1407,10.14,341.40,97.31,4.467,5.93,11.9,7558,1,37,,,15.29
"       (2020 RP118)",5.24,0.0589,5.32,294.17,131.68,4.931,5.55,12,4807,0,66,,,14.83
"       (2020 RQ118)",5.169,0.0787,12.00,13.89,40.79,4.762,5.58,11.8,2411,4,61,,,15.75
"       (2020 RR118)",5.137,0.1022,19.73,41.75,21.73,4.612,5.66,11.6,4472,0,50,,,14.90
"       (2020 RS118)",5.185,0.0832,8.20,92.64,3.10,4.753,5.62,11.8,4808,0,61,,,14.99
"       (2020 RT118)",5.174,0.1430,12.02,348.65,68.41,4.434,5.91,11.8,5193,0,88,,,14.97
"       (2020 RU118)",5.223,0.1726,17.07,93.33,320.41,4.322,6.12,11.9,4709,0,66,,,15.06
"       (2020 RV118)",5.234,0.0906,25.31,176.19,261.84,4.760,5.71,12,3610,0,47,,,14.87
"       (2020 RW118)",5.145,0.0873,20.07,194.89,239.12,4.696,5.59,11.7,4416,2,32,,,15.40
"       (2020 RX118)",5.262,0.0747,1.89,219.58,219.03,4.869,5.66,12.1,4383,0,48,,,15.21
"       (2020 RZ118)",5.282,0.0631,8.35,64.42,317.92,4.949,5.62,12.1,808,3,39,,,15.06
"       (2020 RA119)",5.374,0.0319,5.81,111.62,355.86,5.202,5.55,12.5,3598,0,46,,,14.40
"       (2020 RB119)",5.175,0.0829,6.14,12.21,22.31,4.746,5.60,11.8,4793,0,45,,,15.29
"       (2020 RC119)",5.279,0.0749,7.33,352.19,46.82,4.883,5.67,12.1,4388,0,53,,,15.19
"       (2020 RD119)",5.257,0.0247,12.35,173.62,254.41,5.127,5.39,12.1,4809,0,45,,,14.90
"       (2020 RE119)",5.27,0.0486,12.05,59.96,10.37,5.014,5.53,12.1,443,3,24,,,15.11
"       (2020 RF119)",5.156,0.0753,11.40,152.90,233.87,4.767,5.54,11.7,802,4,22,,,15.40
"       (2020 RG119)",5.306,0.0453,11.41,52.37,36.99,5.066,5.55,12.2,4779,0,40,,,14.90
"       (2020 RH119)",5.213,0.0700,12.80,181.80,139.10,4.848,5.58,11.9,5167,0,58,,,14.92
"       (2020 RJ119)",5.265,0.1553,9.71,106.26,275.63,4.447,6.08,12.1,827,4,35,,,15.60
"       (2020 RK119)",5.208,0.0558,3.82,312.79,75.34,4.917,5.50,11.9,4816,0,48,,,14.79
"       (2020 RL119)",5.157,0.0183,8.90,28.76,30.85,5.063,5.25,11.7,3602,1,41,,,15.01
"       (2020 RM119)",5.167,0.1037,12.30,25.45,38.17,4.631,5.70,11.7,4031,0,46,,,15.29
"       (2020 RN119)",5.227,0.0847,5.12,57.78,339.73,4.784,5.67,11.9,423,4,25,,,15.10
"       (2020 RO119)",5.209,0.0859,31.23,204.83,209.04,4.762,5.66,11.9,4777,1,47,,,14.99
"       (2020 RP119)",5.27,0.1252,9.63,80.98,357.12,4.610,5.93,12.1,4782,0,49,,,14.81
"       (2020 RQ119)",5.263,0.1568,13.80,338.96,54.49,4.438,6.09,12.1,4808,0,52,,,15.61
"       (2020 RR119)",5.137,0.0770,1.40,142.24,270.04,4.741,5.53,11.6,809,4,37,,,15.57
"       (2020 RS119)",5.313,0.0909,6.78,210.48,196.02,4.830,5.80,12.2,852,3,34,,,15.21
"       (2020 RT119)",5.281,0.0113,5.67,224.71,122.76,5.221,5.34,12.1,5173,0,79,,,14.99
"       (2020 RU119)",5.201,0.0797,13.44,4.25,124.21,4.786,5.62,11.9,4791,0,45,,,14.83
"       (2020 RV119)",5.164,0.1260,4.98,54.30,38.03,4.514,5.82,11.7,3992,0,48,,,15.26
"       (2020 RW119)",5.261,0.1164,16.93,161.12,282.25,4.649,5.87,12.1,424,4,20,,,15.20
"       (2020 RX119)",5.252,0.0928,8.72,59.79,15.19,4.765,5.74,12,3992,0,41,,,15.00
"       (2020 RY119)",5.185,0.0647,1.65,77.20,274.43,4.850,5.52,11.8,2403,2,24,,,15.62
"       (2020 RZ119)",5.198,0.0704,8.41,208.13,204.25,4.832,5.56,11.9,2400,3,36,,,15.10
"       (2020 RA120)",5.162,0.0364,10.79,45.36,358.25,4.975,5.35,11.7,4403,0,33,,,14.99
"       (2020 RB120)",5.235,0.1081,8.50,3.01,19.09,4.670,5.80,12,4790,1,29,,,15.10
"       (2020 RC120)",5.143,0.0955,19.17,180.63,255.54,4.652,5.63,11.7,4804,0,34,,,14.80
"       (2020 RD120)",5.231,0.1026,7.56,181.43,255.00,4.695,5.77,12,3192,1,29,,,14.80
"       (2020 RE120)",5.188,0.0867,32.15,185.07,254.08,4.738,5.64,11.8,2810,1,44,,,14.94
"       (2020 RF120)",5.25,0.1020,3.20,231.68,197.03,4.715,5.79,12,7176,0,30,,,15.38
"       (2020 RG120)",5.235,0.0725,15.15,57.47,344.72,4.856,5.61,12,424,3,26,,,15.20
"       (2020 RJ120)",5.145,0.0921,14.44,50.27,321.62,4.671,5.62,11.7,428,4,19,,,15.40
"       (2020 RK120)",5.137,0.1089,7.66,297.89,93.52,4.578,5.70,11.6,2411,4,42,,,15.43
"       (2020 RL120)",5.203,0.0376,17.76,111.72,299.55,5.007,5.40,11.9,2444,3,27,,,15.00
"       (2020 RM120)",5.229,0.1163,14.43,357.79,49.50,4.621,5.84,12,4826,0,47,,,15.61
"       (2020 RN120)",5.277,0.0853,7.20,15.55,51.33,4.827,5.73,12.1,3211,3,43,,,15.01
"       (2020 RO120)",5.15,0.2550,12.28,359.88,59.41,3.837,6.46,11.7,537,3,41,,,15.90
"       (2020 RP120)",5.111,0.0551,13.54,178.45,237.30,4.830,5.39,11.6,439,4,24,,,15.40
"       (2020 RQ120)",5.132,0.0332,8.63,80.35,278.23,4.962,5.30,11.6,1214,2,27,,,15.19
"       (2020 RR120)",5.171,0.0469,13.77,87.29,35.44,4.929,5.41,11.8,2370,2,32,,,15.21
"       (2020 RS120)",5.265,0.0608,13.69,88.39,317.90,4.945,5.59,12.1,796,4,29,,,14.99
"       (2020 RT120)",5.129,0.0939,20.36,88.83,316.90,4.648,5.61,11.6,4006,0,37,,,14.97
"       (2020 RU120)",5.251,0.0871,15.50,105.56,318.71,4.794,5.71,12,4398,1,27,,,15.29
"       (2020 RX120)",5.134,0.0690,7.03,178.53,283.99,4.780,5.49,11.6,4866,0,57,,,14.91
"       (2020 RZ120)",5.161,0.1228,7.37,133.55,255.21,4.527,5.79,11.7,440,4,21,,,15.50
"       (2020 RB121)",5.24,0.0968,28.05,46.56,14.55,4.733,5.75,12,830,4,22,,,15.46
"       (2020 RC121)",5.253,0.1263,16.23,138.18,326.93,4.589,5.92,12,3570,0,43,,,14.70
"       (2020 RD121)",5.242,0.1192,6.43,42.48,329.76,4.617,5.87,12,4384,0,29,,,15.10
"       (2020 RE121)",5.185,0.1140,27.21,4.72,8.35,4.594,5.78,11.8,444,4,20,,,15.10
"       (2020 RF121)",5.134,0.0577,12.47,96.08,330.86,4.838,5.43,11.6,424,4,19,,,15.10
"       (2020 RM121)",5.196,0.1236,8.48,115.82,273.04,4.554,5.84,11.8,3167,1,31,,,15.40
"       (2020 RQ125)",5.135,0.1364,8.65,231.92,221.80,4.434,5.84,11.6,4849,0,50,,,15.06
"       (2020 RR125)",5.201,0.1058,20.11,61.96,10.12,4.651,5.75,11.9,440,4,17,,,15.10
"       (2020 RA126)",5.138,0.0501,6.32,310.52,59.48,4.881,5.40,11.6,821,4,26,,,15.35
"       (2020 RJ126)",5.209,0.0690,6.01,329.22,9.56,4.850,5.57,11.9,5198,0,36,,,15.05
"       (2020 RP126)",5.144,0.0854,8.94,116.75,282.94,4.705,5.58,11.7,809,4,18,,,15.30
"       (2020 RY126)",5.238,0.0963,14.95,6.24,113.35,4.734,5.74,12,7583,0,44,,,14.82
"       (2020 RZ126)",5.086,0.0661,11.22,220.00,204.40,4.750,5.42,11.5,4427,0,61,,,15.30
"       (2020 RE127)",5.062,0.0523,2.56,148.81,300.19,4.797,5.33,11.4,2811,1,52,,,15.35
"       (2020 RO127)",5.267,0.1026,11.43,94.93,347.69,4.727,5.81,12.1,425,4,21,,,15.42
"       (2020 RP127)",5.213,0.0885,26.11,165.07,257.57,4.752,5.67,11.9,428,3,15,,,15.00
"       (2020 RR127)",5.239,0.0865,3.00,112.01,323.20,4.785,5.69,12,1187,3,38,,,15.43
"       (2020 RS127)",5.172,0.0434,8.48,150.07,341.28,4.948,5.40,11.8,4432,0,35,,,15.06
"       (2020 RV127)",5.25,0.0884,20.23,163.27,302.28,4.786,5.71,12,442,4,23,,,14.90
"       (2020 RW127)",5.236,0.0875,10.27,172.20,253.58,4.778,5.69,12,440,4,21,,,15.30
"       (2020 RZ127)",5.278,0.0632,5.86,31.77,85.21,4.945,5.61,12.1,3241,1,31,,,15.22
"       (2020 RM128)",5.099,0.0855,8.44,145.43,253.50,4.663,5.54,11.5,3218,3,27,,,15.40
"       (2020 RU128)",5.31,0.0447,1.43,47.46,44.77,5.073,5.55,12.2,4795,0,31,,,14.81
"       (2020 RD129)",5.247,0.0541,31.46,25.40,4.89,4.963,5.53,12,437,3,22,,,14.79
"       (2020 RF129)",5.297,0.0769,8.12,19.59,86.44,4.889,5.70,12.2,2772,2,33,,,15.32
"       (2020 RT129)",5.15,0.0831,21.15,58.74,28.84,4.722,5.58,11.7,8415,0,34,,,14.80
"       (2020 RW129)",5.277,0.0560,7.47,23.43,4.23,4.981,5.57,12.1,1263,3,27,,,15.22
"       (2020 RA130)",5.158,0.0487,8.45,35.31,51.33,4.907,5.41,11.7,4387,0,72,,,15.06
"       (2020 RE130)",5.302,0.1173,19.59,61.73,15.82,4.680,5.92,12.2,4396,2,32,,,14.88
"       (2020 RJ130)",5.2,0.1928,6.48,156.38,255.06,4.198,6.20,11.9,423,4,19,,,15.97
"       (2020 RT130)",5.176,0.0398,13.09,99.52,1.80,4.971,5.38,11.8,3591,0,30,,,14.92
"       (2020 RN132)",5.24,0.0920,6.00,11.24,329.94,4.758,5.72,12,32,9,18,,,15.35
"       (2020 RX133)",5.046,0.1060,1.82,211.80,196.27,4.511,5.58,11.3,4811,0,34,,,15.54
"       (2020 RY133)",5.232,0.1380,23.31,4.10,35.30,4.510,5.95,12,2775,2,31,,,15.44
"       (2020 RE134)",5.144,0.1399,4.39,174.26,217.01,4.424,5.86,11.7,4379,0,33,,,15.74
"       (2020 RH134)",5.143,0.0729,8.81,193.48,174.59,4.768,5.52,11.7,3580,1,39,,,15.47
"       (2020 RW135)",5.245,0.0702,29.31,155.81,248.55,4.877,5.61,12,7,7,13,,,15.19
"       (2020 RT136)",5.135,0.0680,17.26,152.28,224.28,4.785,5.48,11.6,1184,2,23,,,15.11
"       (2020 RQ137)",5.345,0.0272,11.43,106.12,27.14,5.200,5.49,12.4,852,3,20,,,15.12
"       (2020 RQ139)",5.157,0.0286,7.71,175.26,169.15,5.010,5.30,11.7,802,4,94,,,15.46
"       (2020 RD144)",5.249,0.0904,20.70,134.00,232.64,4.775,5.72,12,1278,3,29,,,14.94
"       (2020 RF144)",5.131,0.0580,19.76,162.25,204.73,4.833,5.43,11.6,2475,2,24,,,15.36
"       (2020 RL144)",5.278,0.0438,16.55,37.40,332.59,5.046,5.51,12.1,417,4,18,,,15.12
"       (2020 RP144)",5.23,0.1204,22.52,17.71,37.48,4.601,5.86,12,439,3,17,,,15.98
"       (2020 RB145)",5.197,0.0257,36.23,30.76,99.72,5.064,5.33,11.8,2778,2,42,,,14.99
"       (2020 RC145)",5.265,0.0759,8.85,198.83,213.83,4.865,5.66,12.1,7174,0,26,,,15.15
"       (2020 RJ145)",5.167,0.0765,10.06,81.73,336.10,4.772,5.56,11.7,4421,0,28,,,15.15
"       (2020 RZ146)",5.165,0.0766,2.25,98.91,231.56,4.769,5.56,11.7,810,3,23,,,15.35
"       (2020 RN147)",5.162,0.0462,18.40,128.16,113.27,4.923,5.40,11.7,1983,1,29,,,15.03
"       (2020 RD149)",5.292,0.0850,16.63,112.50,234.86,4.842,5.74,12.2,860,4,17,,,15.14
"       (2020 RN149)",5.138,0.0950,8.35,50.80,33.67,4.650,5.63,11.6,4409,3,16,,,15.43
"       (2020 RZ152)",5.133,0.1220,24.43,173.78,208.77,4.507,5.76,11.6,41,8,106,,,16.19
"       (2020 RK154)",5.206,0.0985,21.25,160.05,307.48,4.693,5.72,11.9,32,7,10,,,15.06
"       (2020 RU154)",5.143,0.0770,10.18,113.01,294.56,4.747,5.54,11.7,27,7,11,,,15.66
"       (2020 SX8)",5.212,0.0413,35.81,190.78,200.69,4.997,5.43,11.9,5193,0,78,,,14.54
"       (2020 SG22)",5.218,0.0946,18.36,337.47,85.56,4.725,5.71,11.9,3991,0,47,,,14.54
"       (2020 SA28)",5.173,0.0121,21.26,266.07,151.64,5.110,5.24,11.8,3655,1,71,,,14.53
"       (2020 SX32)",5.245,0.0443,28.21,164.20,184.10,5.012,5.48,12,1217,3,27,,,14.97
"       (2020 SB33)",5.173,0.1426,19.00,90.50,259.51,4.435,5.91,11.8,3270,1,35,,,14.80
"       (2020 SC33)",5.248,0.0847,14.80,228.53,157.79,4.803,5.69,12,4399,0,29,,,14.90
"       (2020 SH33)",5.273,0.1040,14.30,30.83,47.12,4.725,5.82,12.1,4361,0,59,,,14.75
"       (2020 SW34)",5.242,0.1127,11.35,206.30,212.56,4.652,5.83,12,4364,0,32,,,15.01
"       (2020 SR50)",5.251,0.0739,1.46,288.98,117.61,4.863,5.64,12,2410,3,35,,,15.21
"       (2020 SZ62)",5.303,0.0412,6.59,220.86,103.79,5.085,5.52,12.2,5189,0,69,,,14.59
"       (2020 SD63)",5.193,0.0603,6.26,234.84,158.35,4.880,5.51,11.8,4430,0,37,,,14.97
"       (2020 SE63)",5.269,0.0849,11.19,197.21,207.39,4.822,5.72,12.1,5159,0,40,,,15.02
"       (2020 SF63)",5.217,0.0765,5.66,22.08,322.08,4.818,5.62,11.9,5171,0,63,,,15.14
"       (2020 SG63)",5.202,0.0391,17.75,23.45,43.37,4.998,5.41,11.9,4898,0,46,,,14.83
"       (2020 ST64)",5.152,0.0826,26.15,288.52,111.62,4.727,5.58,11.7,3246,1,30,,,14.70
"       (2020 SV64)",5.259,0.0618,1.43,93.69,6.69,4.933,5.58,12.1,5181,0,35,,,14.94
"       (2020 SM65)",5.235,0.0436,6.54,358.66,292.07,5.007,5.46,12,4359,0,52,,,14.87
"       (2020 SU65)",5.213,0.1186,11.45,255.13,118.69,4.595,5.83,11.9,3629,1,86,,,14.85
"       (2020 SY68)",5.27,0.1038,17.30,309.43,108.62,4.723,5.82,12.1,7617,1,26,,,14.90
"       (2020 SS69)",5.135,0.0224,20.77,10.45,91.73,5.020,5.25,11.6,2805,1,60,,,14.30
"       (2020 SD70)",5.159,0.0610,11.01,310.77,49.85,4.844,5.47,11.7,2416,4,42,,,14.70
"       (2020 ST70)",5.173,0.0613,19.49,37.69,11.13,4.856,5.49,11.8,4805,0,39,,,14.79
"       (2020 SV70)",5.248,0.1013,7.48,9.11,54.28,4.717,5.78,12,5169,0,72,,,14.93
"       (2020 SY71)",5.25,0.0983,17.36,292.28,178.47,4.734,5.77,12,3592,1,27,,,14.77
"       (2020 SC72)",5.163,0.0777,13.83,333.44,68.55,4.762,5.56,11.7,4011,1,37,,,15.19
"       (2020 SA73)",5.161,0.1226,9.12,282.31,94.25,4.528,5.79,11.7,3601,1,52,,,14.80
"       (2020 SD73)",5.133,0.1101,24.81,264.07,152.11,4.568,5.70,11.6,4420,0,53,,,14.85
"       (2020 SL73)",5.14,0.1045,17.44,276.86,153.73,4.603,5.68,11.7,4007,0,42,,,14.96
"       (2020 SG76)",5.184,0.0639,7.79,231.16,146.53,4.852,5.52,11.8,4430,0,41,,,14.75
"       (2020 SE78)",5.214,0.0615,28.26,215.80,127.63,4.893,5.53,11.9,4747,0,34,,,15.09
"       (2020 SA79)",5.216,0.1253,5.69,322.31,36.67,4.562,5.87,11.9,38,6,15,,,15.60
"       (2020 SK82)",5.173,0.0185,17.18,354.31,94.97,5.078,5.27,11.8,7153,1,35,,,14.43
"       (2020 SN82)",5.149,0.0226,9.24,343.54,136.23,5.032,5.27,11.7,4831,0,54,,,15.07
"       (2020 SJ83)",5.2,0.1230,24.86,221.08,182.40,4.561,5.84,11.9,4427,0,111,,,14.65
"       (2020 SU83)",5.159,0.0651,25.07,137.08,296.10,4.823,5.49,11.7,3600,0,37,,,14.56
"       (2020 SX83)",5.128,0.1185,23.44,175.55,219.58,4.521,5.74,11.6,811,3,71,,,14.85
"       (2020 SC84)",5.22,0.0762,17.03,221.22,229.50,4.823,5.62,11.9,4402,0,69,,,14.98
"       (2020 SD84)",5.125,0.0783,0.87,319.89,100.63,4.724,5.53,11.6,4394,0,75,,,15.15
"       (2020 SE84)",5.186,0.1167,11.64,271.89,154.89,4.580,5.79,11.8,4834,0,77,,,14.90
"       (2020 SF84)",5.236,0.0592,14.68,302.50,149.31,4.926,5.55,12,4004,0,41,,,14.42
"       (2020 SG84)",5.163,0.1554,8.47,274.48,160.41,4.361,5.97,11.7,828,3,45,,,15.51
"       (2020 SH84)",5.162,0.0429,9.19,274.85,135.69,4.941,5.38,11.7,7197,1,46,,,15.14
"       (2020 SJ84)",5.177,0.0594,4.06,18.55,358.70,4.870,5.48,11.8,825,3,25,,,15.29
"       (2020 SK84)",5.22,0.0783,18.46,9.97,96.98,4.811,5.63,11.9,2832,1,222,,,14.50
"       (2020 SL84)",5.137,0.0971,20.53,103.47,311.24,4.638,5.64,11.6,1237,2,63,,,14.82
"       (2020 SM84)",5.12,0.0147,17.37,10.25,51.23,5.044,5.19,11.6,2838,1,48,,,14.85
"       (2020 SN84)",5.464,0.1108,5.77,79.78,315.81,4.858,6.07,12.8,419,5,15,,,15.15
"       (2020 SO84)",5.284,0.0548,15.58,278.02,80.08,4.995,5.57,12.1,1639,2,52,,,14.60
"       (2020 SP84)",5.262,0.0498,11.97,287.32,147.80,5.000,5.52,12.1,4798,0,40,,,14.99
"       (2020 SQ84)",5.107,0.0672,5.07,193.04,207.82,4.763,5.45,11.5,4832,0,63,,,15.07
"       (2020 SS84)",5.184,0.1176,23.89,263.45,119.23,4.574,5.79,11.8,2431,3,25,,,15.53
"       (2020 ST84)",5.201,0.0732,31.53,217.89,189.45,4.821,5.58,11.9,2399,3,44,,,15.47
"       (2020 SU84)",5.175,0.0706,7.83,165.70,309.08,4.809,5.54,11.8,434,5,20,,,15.10
"       (2020 SV84)",5.155,0.0575,9.19,168.12,214.09,4.859,5.45,11.7,4837,0,28,,,15.22
"       (2020 SW84)",5.195,0.0880,8.31,59.42,337.75,4.738,5.65,11.8,438,4,16,,,15.10
"       (2020 SX84)",5.161,0.0914,24.86,211.29,205.73,4.689,5.63,11.7,441,3,22,,,15.30
"       (2020 SA85)",5.233,0.1098,13.50,237.66,206.30,4.659,5.81,12,4801,0,45,,,15.28
"       (2020 SB85)",5.231,0.0701,7.34,308.09,99.15,4.864,5.60,12,2808,2,41,,,15.10
"       (2020 SP90)",5.199,0.0638,3.19,89.93,64.73,4.868,5.53,11.9,3197,1,22,,,15.33
"       (2020 SA91)",5.241,0.0453,6.76,63.70,3.58,5.004,5.48,12,2411,1,28,,,14.70
"       (2020 SV91)",5.228,0.1301,20.59,202.41,210.88,4.548,5.91,12,4815,2,28,,,15.06
"       (2020 SY91)",5.256,0.0951,24.73,196.43,215.22,4.756,5.76,12,435,3,20,,,15.42
"       (2020 SO94)",5.203,0.0416,18.05,53.47,229.97,4.987,5.42,11.9,2805,1,32,,,14.74
"       (2020 SV96)",5.135,0.0786,6.77,217.03,257.96,4.732,5.54,11.6,5228,0,52,,,14.79
"       (2020 SX96)",5.154,0.1052,6.75,230.43,191.47,4.612,5.70,11.7,4377,0,31,,,15.12
"       (2020 SZ97)",5.216,0.1105,20.73,256.82,229.31,4.639,5.79,11.9,8052,0,48,,,14.54
"       (2020 SG98)",5.195,0.0402,20.10,105.17,14.74,4.987,5.40,11.8,3620,0,38,,,14.56
"       (2020 SH98)",5.281,0.1166,22.92,263.81,218.37,4.665,5.90,12.1,2820,2,29,,,14.82
"       (2020 SQ98)",5.173,0.0394,17.77,258.64,241.47,4.969,5.38,11.8,815,4,25,,,14.83
"       (2020 SX98)",5.267,0.0958,7.51,28.48,55.59,4.763,5.77,12.1,4403,1,24,,,15.39
"       (2020 SW99)",5.236,0.0474,6.06,321.19,43.79,4.988,5.48,12,812,4,18,,,15.27
"       (2020 SM100)",5.065,0.0278,1.68,114.33,282.44,4.924,5.21,11.4,419,4,17,,,15.62
"       (2020 SP103)",5.243,0.1014,25.92,239.53,181.25,4.711,5.77,12,4398,2,22,,,15.07
"       (2020 TF2)",5.132,0.0614,24.24,286.40,359.16,4.817,5.45,11.6,2910,0,130,,,14.51
"       (2020 TF12)",5.243,0.0899,7.09,6.34,74.00,4.771,5.71,12,7915,0,112,,,14.63
"       (2020 TF18)",5.196,0.0657,10.24,18.26,20.93,4.855,5.54,11.8,5607,0,78,,,14.83
"       (2020 TZ21)",5.126,0.0532,24.39,193.19,209.48,4.854,5.40,11.6,4879,0,45,,,14.86
"       (2020 TY22)",5.144,0.0482,31.44,201.00,182.47,4.896,5.39,11.7,4450,0,59,,,14.81
"       (2020 TT55)",5.272,0.0519,4.48,333.69,68.98,4.998,5.55,12.1,860,5,15,,,14.60
"       (2020 TX62)",5.189,0.1962,15.08,167.33,198.57,4.171,6.21,11.8,4784,0,42,,,15.37
"       (2020 TL65)",5.171,0.0672,3.64,30.95,50.12,4.823,5.52,11.8,5170,0,60,,,14.96
"       (2020 TM69)",5.259,0.0464,13.39,111.08,349.51,5.015,5.50,12.1,4367,0,70,,,14.60
"       (2020 TS69)",5.204,0.0149,10.72,93.90,343.66,5.126,5.28,11.9,850,6,14,,,14.60
"       (2020 TV69)",5.174,0.0671,9.38,44.28,15.45,4.826,5.52,11.8,4395,0,78,,,14.87
"       (2020 TS70)",5.128,0.0919,17.33,104.74,32.34,4.657,5.60,11.6,7242,0,59,,,14.66
"       (2020 TM72)",5.111,0.0305,7.03,189.01,187.51,4.955,5.27,11.6,6728,0,75,,,14.88
"       (2020 TC76)",5.271,0.0164,10.72,185.42,241.70,5.185,5.36,12.1,5217,0,56,,,14.87
"       (2020 TE76)",5.108,0.0856,5.15,5.48,43.33,4.670,5.55,11.5,27,9,14,,,15.70
"       (2020 TH77)",5.291,0.0963,6.65,1.36,54.30,4.781,5.80,12.2,5168,0,59,,,14.90
"       (2020 TQ77)",5.271,0.0623,15.10,5.29,82.25,4.942,5.60,12.1,2797,1,44,,,14.93
"       (2020 TR77)",5.269,0.1143,12.77,155.65,255.10,4.667,5.87,12.1,3996,1,26,,,15.00
"       (2020 TS77)",5.226,0.1169,24.42,156.07,195.09,4.615,5.84,11.9,1600,2,35,,,15.06
"       (2020 TT77)",5.251,0.1260,13.51,51.67,70.28,4.589,5.91,12,4377,0,62,,,14.84
"       (2020 TU77)",5.17,0.0467,12.20,312.33,115.60,4.928,5.41,11.8,4071,0,46,,,14.46
"       (2020 TV77)",5.186,0.1350,6.62,167.46,267.20,4.486,5.89,11.8,4838,0,70,,,15.17
"       (2020 TW77)",5.17,0.0424,21.41,104.03,239.96,4.951,5.39,11.8,4425,0,49,,,14.65
"       (2020 TX77)",5.171,0.0460,14.67,77.99,354.45,4.933,5.41,11.8,412,4,22,,,14.90
"       (2020 TY77)",5.292,0.0656,8.81,105.94,275.26,4.945,5.64,12.2,411,4,21,,,15.00
"       (2020 TZ77)",5.163,0.0420,12.26,67.08,116.25,4.946,5.38,11.7,751,3,33,,,15.01
"       (2020 TO78)",5.286,0.0521,11.77,311.43,101.91,5.011,5.56,12.2,4787,0,41,,,14.90
"       (2020 TR80)",5.142,0.0809,6.45,224.14,182.50,4.726,5.56,11.7,5200,0,61,,,15.17
"       (2020 TP81)",5.086,0.0579,1.82,232.41,177.79,4.791,5.38,11.5,2399,1,37,,,15.40
"       (2020 TZ81)",5.23,0.0844,31.39,11.74,72.65,4.789,5.67,12,2419,3,42,,,15.09
"       (2020 TK83)",5.243,0.0643,13.93,55.00,323.34,4.906,5.58,12,425,4,26,,,15.32
"       (2020 TV83)",5.329,0.0752,6.82,21.85,31.03,4.928,5.73,12.3,5238,0,71,,,14.88
"       (2020 TW87)",5.137,0.0952,8.65,120.94,329.64,4.648,5.63,11.6,4013,2,20,,,15.33
"       (2020 TA88)",5.18,0.0398,8.98,182.28,212.37,4.974,5.39,11.8,4833,0,28,,,15.26
"       (2020 TK89)",5.213,0.0977,9.43,101.01,257.40,4.704,5.72,11.9,5,8,9,,,15.63
"       (2020 TE90)",5.165,0.0984,11.02,78.82,354.74,4.657,5.67,11.7,798,3,20,,,15.38
"       (2020 TO90)",5.204,0.0381,8.15,292.43,80.63,5.006,5.40,11.9,5543,0,29,,,14.84
"       (2020 TB91)",5.308,0.0191,11.10,73.83,155.13,5.206,5.41,12.2,,3,22,,,14.80
"       (2020 TB92)",5.12,0.0425,10.40,75.25,3.11,4.902,5.34,11.6,5,8,12,,,15.31
"       (2020 TC92)",5.288,0.0779,9.84,116.76,270.41,4.877,5.70,12.2,5,8,15,,,15.43
"       (2020 TE92)",5.195,0.1997,6.74,174.23,75.67,4.158,6.23,11.8,6,9,147,,,15.75
"       (2020 TS92)",5.186,0.0976,11.18,85.31,29.18,4.679,5.69,11.8,4064,0,106,,,15.59
"       (2020 UG5)",5.174,0.1636,10.61,73.52,33.03,4.328,6.02,11.8,4017,0,44,,,15.20
"       (2020 UC45)",5.175,0.0742,8.43,145.67,231.67,4.791,5.56,11.8,4794,0,51,,,14.83
"       (2020 UQ54)",5.103,0.0907,8.01,158.23,271.42,4.640,5.57,11.5,4449,0,165,,,15.20
"       (2020 US54)",5.198,0.0625,11.88,8.48,64.05,4.873,5.52,11.8,5224,0,36,,,14.99
"       (2020 UT54)",5.156,0.0392,11.55,141.33,285.40,4.954,5.36,11.7,2387,3,25,,,15.11
"       (2020 UV54)",5.174,0.1196,21.34,222.90,188.32,4.555,5.79,11.8,4396,0,34,,,15.00
"       (2020 UW54)",5.461,0.0954,9.26,160.02,267.32,4.940,5.98,12.8,2,9,139,,,15.96
"       (2020 UX54)",5.199,0.0786,4.07,130.40,242.88,4.790,5.61,11.9,2,9,86,,,16.50
"       (2020 UV64)",5.167,0.0456,9.99,342.61,3.50,4.931,5.40,11.7,5556,0,32,,,15.03
"       (2020 XE7)",5.257,0.0562,28.92,206.71,277.59,4.961,5.55,12.1,4804,0,82,,,14.30
"       (2020 XY23)",5.275,0.0445,34.16,249.00,177.14,5.040,5.51,12.1,747,4,29,,,15.07
"       (2020 YH25)",4.713,0.2664,19.76,199.80,295.70,3.457,5.97,10.2,3637,0,36,,,16.09
"       (2021 AD3)",5.218,0.0309,30.23,75.23,355.50,5.057,5.38,11.9,2772,3,26,,,15.21
"       (2021 FO56)",5.1,0.0492,23.51,218.78,83.10,4.850,5.35,11.5,,1,176,,,14.93
"       (2021 GA53)",5.239,0.0713,27.37,206.53,96.57,4.866,5.61,12,7968,0,60,,,14.51
"       (2021 GO58)",5.214,0.0802,29.21,73.27,264.21,4.796,5.63,11.9,2444,2,50,,,14.62
"       (2021 GP58)",5.208,0.0280,29.05,79.95,209.34,5.062,5.35,11.9,33,6,21,,,14.99
"       (2021 GP63)",5.204,0.1905,16.56,167.57,128.96,4.212,6.19,11.9,7928,0,59,,,14.86
