"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2016 YE28)",1.887,0.1203,23.70,128.84,291.77,1.660,2.11,2.59,2351,0,32,,,19.36
"       (2016 YX34)",2.099,0.3055,2.41,52.71,332.06,1.458,2.74,3.04,4347,0,88,,,19.81
"       (2016 YV36)",1.907,0.2052,18.01,302.29,209.85,1.516,2.30,2.63,40,6,14,,,19.54
"       (2016 YC38)",1.901,0.1274,21.84,287.81,282.14,1.659,2.14,2.62,2983,1,37,,,18.86
"       (2017 AC3)",2.561,0.4441,29.69,134.08,273.01,1.424,3.70,4.1,25,7,10,,,20.32
"       (2017 AT3)",2.582,0.4159,29.44,131.32,291.15,1.508,3.66,4.15,74,5,33,,,19.60
"       (2017 AC4)",2.569,0.4474,6.57,188.75,211.37,1.419,3.72,4.12,2998,0,115,,,18.50
"       (2017 AE4)",1.998,0.1699,15.19,359.42,201.76,1.658,2.34,2.82,6824,0,193,,,18.47
"       (2017 AG4)",2.635,0.4184,27.33,287.76,112.31,1.532,3.74,4.28,1476,1,155,,,17.80
"       (2017 AU4)",2.589,0.3873,29.24,133.16,287.88,1.586,3.59,4.16,1474,1,24,,,19.30
"       (2017 AX4)",1.845,0.0982,19.84,304.18,264.11,1.663,2.03,2.51,7343,0,61,,,18.86
"       (2017 AA5)",2.233,0.3103,7.23,89.77,51.59,1.540,2.93,3.34,2091,1,94,,,19.18
"       (2017 AP5)",1.841,0.1002,19.59,267.24,118.21,1.657,2.03,2.5,3662,1,46,,,19.10
"       (2017 AG9)",2.379,0.3036,12.33,4.63,35.06,1.657,3.10,3.67,7948,1,28,,,18.60
"       (2017 AN9)",1.88,0.1176,17.07,343.46,75.15,1.659,2.10,2.58,3555,1,33,,,19.50
"       (2017 AA13)",1.876,0.1161,23.26,294.04,210.88,1.658,2.09,2.57,6623,0,69,,,18.88
"       (2017 AN13)",2.665,0.4268,10.27,177.11,354.32,1.528,3.80,4.35,4808,1,168,,,19.42
"       (2017 AQ13)",2.548,0.4822,6.01,209.14,276.68,1.319,3.78,4.07,1495,0,63,,,20.95
"       (2017 AR13)",2.433,0.3371,17.40,158.89,220.04,1.613,3.25,3.79,6940,0,48,,,18.24
"       (2017 AS13)",2.585,0.4091,26.86,322.03,87.45,1.527,3.64,4.16,2924,1,81,,,18.20
"       (2017 AT13)",2.602,0.4138,28.39,330.37,107.97,1.525,3.68,4.2,1505,1,60,,,18.70
"       (2017 AZ16)",2.873,0.4875,14.18,358.73,185.66,1.472,4.27,4.87,6946,0,597,,,15.87
"       (2017 AJ17)",2.655,0.4077,28.71,288.35,297.83,1.573,3.74,4.33,4787,0,150,,,16.90
"       (2017 AD19)",2.467,0.4336,11.94,255.92,131.23,1.397,3.54,3.87,7769,0,819,,,16.95
"       (2017 AL19)",2.344,0.3847,22.16,214.04,266.93,1.442,3.25,3.59,5726,0,81,,,18.19
"       (2017 AR19)",1.857,0.1583,24.95,112.97,292.86,1.563,2.15,2.53,21,8,24,,,20.15
"       (2017 AU19)",1.832,0.1426,24.07,83.41,304.79,1.571,2.09,2.48,11,7,9,,,20.90
"       (2017 AK20)",2.59,0.3765,28.68,146.28,259.45,1.615,3.56,4.17,49,5,24,,,18.47
"       (2017 AM20)",2.594,0.3884,29.45,172.65,248.01,1.587,3.60,4.18,4246,1,55,,,17.90
"       (2017 AO20)",2.949,0.5435,10.12,222.58,245.23,1.346,4.55,5.07,7300,0,208,,,18.51
"       (2017 AR20)",3.106,0.5183,16.15,174.46,266.74,1.496,4.72,5.47,17,8,11,,,20.90
"       (2017 AU20)",1.847,0.1094,22.82,48.38,294.79,1.645,2.05,2.51,2466,1,36,,,19.27
"       (2017 AW20)",2.666,0.4039,29.39,69.14,74.77,1.589,3.74,4.35,2,9,7,,,19.66
"       (2017 AC21)",2.147,0.2700,23.67,77.52,272.65,1.568,2.73,3.15,1,9,7,,,18.87
"       (2017 AH21)",2.577,0.3595,41.94,131.30,336.95,1.651,3.50,4.14,33,6,51,,,19.64
"       (2017 AJ21)",2.599,0.4395,42.98,95.22,104.57,1.456,3.74,4.19,1609,0,163,,,17.64
"       (2017 AZ25)",2.563,0.3610,31.28,137.33,302.32,1.638,3.49,4.1,61,5,31,,,18.60
"       (2017 AE30)",2.407,0.3850,4.33,188.29,265.02,1.480,3.33,3.73,30,5,27,,,19.60
"       (2017 AK30)",2.643,0.4478,6.22,319.18,126.07,1.460,3.83,4.3,6229,0,89,,,18.90
"       (2017 AM31)",1.886,0.1479,23.45,148.30,277.98,1.607,2.16,2.59,586,3,25,,,19.40
"       (2017 AL35)",1.881,0.1177,18.15,325.08,93.25,1.660,2.10,2.58,5370,0,83,,,19.10
"       (2017 AU37)",1.904,0.1258,23.33,92.82,72.62,1.665,2.14,2.63,1244,2,19,,,19.80
"       (2017 AS40)",2.585,0.3639,27.89,291.70,250.07,1.644,3.53,4.16,1476,1,39,,,18.20
"       (2017 AG53)",1.858,0.1072,17.55,283.15,200.69,1.659,2.06,2.53,1862,0,39,,,19.19
"       (2017 AL54)",1.846,0.1525,22.21,194.89,151.25,1.564,2.13,2.51,2363,0,40,,,19.29
"       (2017 BM)",2.598,0.3886,29.81,159.69,245.99,1.588,3.61,4.19,1497,0,52,,,18.90
"       (2017 BZ2)",2.607,0.4090,31.13,298.38,172.06,1.541,3.67,4.21,2,9,13,,,20.97
"       (2017 BC3)",1.884,0.1408,20.19,202.57,205.26,1.619,2.15,2.59,5345,0,50,,,19.14
"       (2017 BD3)",2.215,0.3539,23.14,339.49,104.65,1.431,3.00,3.3,1053,2,122,,,18.40
"       (2017 BK5)",2.424,0.3895,11.49,135.34,337.84,1.480,3.37,3.77,5604,0,36,,,19.40
"       (2017 BL5)",3.091,0.4776,30.06,331.41,205.16,1.615,4.57,5.43,1825,1,190,,,16.10
"       (2017 BO5)",2.383,0.3456,6.50,100.36,46.09,1.560,3.21,3.68,5604,0,129,,,19.28
"       (2017 BT5)",1.819,0.1118,22.02,328.72,153.54,1.615,2.02,2.45,9896,0,150,,,19.17
"       (2017 BU5)",1.614,0.0726,30.11,301.43,243.58,1.497,1.73,2.05,708,3,23,,,20.90
"       (2017 BH6)",1.892,0.1699,16.11,330.17,59.74,1.570,2.21,2.6,3552,0,85,,,19.18
"       (2017 BK6)",2.688,0.3954,9.60,20.72,136.71,1.625,3.75,4.41,4714,0,111,,,18.00
"       (2017 BG9)",2.236,0.3113,23.54,295.50,215.20,1.540,2.93,3.34,1091,2,31,,,18.47
"       (2017 BH9)",1.882,0.1332,23.70,151.56,267.57,1.632,2.13,2.58,6538,0,189,,,18.38
"       (2017 BM12)",1.893,0.1461,9.23,129.48,15.94,1.616,2.17,2.6,8293,0,121,,,19.18
"       (2017 BQ24)",2.568,0.3561,4.24,104.53,312.31,1.653,3.48,4.11,2927,1,34,,,18.20
"       (2017 BL29)",1.654,0.0809,20.17,302.57,128.16,1.520,1.79,2.13,2734,3,26,,,21.16
"       (2017 BM29)",1.87,0.1309,23.46,135.95,213.88,1.625,2.11,2.56,4838,0,64,,,19.08
"       (2017 BN29)",1.807,0.1851,19.43,300.54,87.96,1.472,2.14,2.43,2435,0,38,,,19.54
"       (2017 BQ29)",2.219,0.3716,22.80,150.23,314.69,1.394,3.04,3.31,1142,1,31,,,18.90
"       (2017 BU29)",1.937,0.2175,14.46,174.61,277.25,1.516,2.36,2.7,6437,0,35,,,19.45
"       (2017 BR30)",1.878,0.2326,10.41,76.24,20.63,1.441,2.31,2.57,3551,0,85,,,19.70
"       (2017 BS30)",1.835,0.1086,20.72,97.57,256.37,1.636,2.03,2.49,1862,0,69,,,18.94
"       (2017 BU30)",2.473,0.4687,7.14,117.20,330.57,1.314,3.63,3.89,27,7,38,,,20.77
"       (2017 BZ30)",2.227,0.4039,40.31,351.40,202.28,1.327,3.13,3.32,3261,0,253,,,17.29
"       (2017 BA31)",1.868,0.1267,18.27,313.71,63.18,1.632,2.10,2.55,3057,0,57,,,19.33
"       (2017 BG31)",2.353,0.4313,1.13,347.33,159.45,1.338,3.37,3.61,2,9,10,,,22.52
"       (2017 BJ31)",1.924,0.1400,25.15,146.69,80.97,1.655,2.19,2.67,2953,0,104,,,19.19
"       (2017 BK31)",1.866,0.1470,23.23,147.12,304.42,1.592,2.14,2.55,4175,0,99,,,19.63
"       (2017 BX31)",2.607,0.3865,27.27,333.01,84.30,1.599,3.61,4.21,7713,1,73,,,17.80
"       (2017 BZ31)",2.538,0.3820,29.55,166.98,252.60,1.568,3.51,4.04,1351,1,19,,,18.80
"       (2017 BA32)",1.777,0.1622,21.46,319.83,42.55,1.489,2.07,2.37,7,8,15,,,20.15
"       (2017 BU34)",2.669,0.3764,9.11,113.03,357.58,1.665,3.67,4.36,27,7,21,,,19.84
"       (2017 BQ35)",2.644,0.3976,7.10,310.47,131.40,1.593,3.69,4.3,6137,1,31,,,19.30
"       (2017 BF36)",2.595,0.3840,27.67,344.34,98.33,1.599,3.59,4.18,6429,0,183,,,17.93
"       (2017 BQ37)",1.996,0.2106,20.57,313.78,97.79,1.576,2.42,2.82,3949,1,56,,,18.98
"       (2017 BH44)",2.308,0.2794,2.38,122.19,314.80,1.663,2.95,3.51,6642,0,53,,,19.13
"       (2017 BJ49)",2.035,0.1899,3.13,302.57,132.05,1.649,2.42,2.9,2,9,5,,,19.96
"       (2017 BA59)",2.24,0.2821,5.18,260.51,306.84,1.608,2.87,3.35,3695,0,94,,,18.62
"       (2017 BL64)",2.585,0.4280,27.97,315.60,68.28,1.479,3.69,4.16,1449,1,64,,,18.30
"       (2017 BY65)",1.916,0.1544,21.29,323.48,249.01,1.620,2.21,2.65,2399,3,42,,,19.25
"       (2017 BS68)",1.993,0.1985,10.92,301.38,133.66,1.597,2.39,2.81,8547,0,178,,,18.40
"       (2017 BN69)",2.677,0.4083,4.55,279.16,122.61,1.584,3.77,4.38,4844,0,68,,,18.70
"       (2017 BE85)",2.238,0.3028,5.89,268.91,251.55,1.560,2.92,3.35,89,4,39,,,19.73
"       (2017 BR89)",2.755,0.4064,8.92,111.18,66.42,1.635,3.88,4.57,25,5,26,,,19.50
"       (2017 BV90)",2.02,0.3372,7.02,294.55,178.25,1.339,2.70,2.87,6,9,10,,,23.39
"       (2017 BX90)",2.724,0.4330,29.16,139.01,280.95,1.544,3.90,4.5,52,4,17,,,19.04
"       (2017 BE91)",2.031,0.3198,4.37,149.24,323.59,1.381,2.68,2.89,1149,1,49,,,21.10
"       (2017 BA92)",2.63,0.3855,39.61,318.86,203.35,1.616,3.64,4.26,3,8,17,,,19.98
"       (2017 BS92)",1.776,0.0825,21.48,108.41,121.30,1.630,1.92,2.37,2552,0,53,,,19.47
"       (2017 BT92)",1.962,0.2210,32.85,127.87,257.13,1.528,2.40,2.75,5,9,9,,,20.55
"       (2017 BV92)",2.156,0.2732,6.33,13.98,196.45,1.567,2.75,3.17,3836,2,24,,,19.00
"       (2017 BX92)",1.93,0.1391,23.60,83.14,292.53,1.662,2.20,2.68,6344,0,75,,,18.76
"       (2017 BZ92)",1.653,0.0589,24.40,341.83,206.58,1.556,1.75,2.13,2100,2,31,,,20.43
"       (2017 BG93)",2.276,0.3496,22.02,111.36,285.08,1.481,3.07,3.43,2715,0,75,,,18.50
"       (2017 BK93)",2.034,0.2668,25.15,130.66,285.53,1.491,2.58,2.9,4,8,15,,,20.43
"       (2017 BX93)",1.936,0.1503,19.81,263.10,109.64,1.645,2.23,2.69,6380,0,147,,,17.94
"       (2017 BC114)",2.383,0.3478,25.11,97.93,117.67,1.554,3.21,3.68,4163,0,141,,,18.37
"       (2017 BG123)",1.844,0.1306,23.36,95.87,326.54,1.603,2.08,2.5,5,8,26,,,19.51
"       (2017 BH123)",2.919,0.4797,8.82,101.54,40.41,1.519,4.32,4.99,4,9,10,,,21.73
"       (2017 BJ123)",2.332,0.3466,7.26,29.88,14.98,1.523,3.14,3.56,5026,0,72,,,18.90
"       (2017 BR128)",2.398,0.3071,21.73,151.21,280.53,1.661,3.13,3.71,,4,16,,,19.53
"       (2017 BC129)",2.251,0.2821,7.03,233.44,164.36,1.616,2.89,3.38,3630,0,50,,,19.10
"       (2017 BF129)",2.308,0.3187,20.59,156.04,264.20,1.572,3.04,3.51,2599,0,23,,,19.10
"       (2017 BA136)",2.332,0.4198,54.72,150.91,352.82,1.353,3.31,3.56,44,5,50,,,20.10
"       (2017 BB136)",1.942,0.3190,44.33,326.71,199.35,1.322,2.56,2.71,43,6,137,,,20.32
"       (2017 BA145)",1.921,0.1789,13.98,315.11,148.16,1.578,2.27,2.66,7005,0,48,,,19.30
"       (2017 BA151)",1.907,0.1488,24.42,151.31,241.72,1.623,2.19,2.63,4118,0,42,,,18.70
"       (2017 BK152)",2.391,0.3143,22.19,118.46,265.51,1.639,3.14,3.7,2431,1,27,,,18.30
"       (2017 BA155)",1.881,0.1341,23.64,144.76,285.37,1.629,2.13,2.58,1203,2,32,,,19.40
"       (2017 BA163)",2.303,0.2944,3.25,166.03,245.91,1.625,2.98,3.49,951,4,75,,,19.60
"       (2017 BK170)",2.577,0.3864,27.59,327.84,101.54,1.581,3.57,4.14,1448,1,45,,,19.10
"       (2017 BA171)",1.876,0.1501,18.33,262.12,264.27,1.594,2.16,2.57,4196,0,37,,,19.40
"       (2017 BX173)",2.593,0.3718,29.24,107.49,73.21,1.629,3.56,4.18,17,8,24,,,19.00
"       (2017 BE190)",1.928,0.1451,24.89,116.42,272.93,1.649,2.21,2.68,2274,2,30,,,19.24
"       (2017 BP192)",1.927,0.1403,17.72,1.49,71.78,1.656,2.20,2.67,4631,0,65,,,19.19
"       (2017 BF197)",1.842,0.1073,21.19,312.40,54.09,1.645,2.04,2.5,4224,0,43,,,19.86
"       (2017 BF220)",1.859,0.1135,23.13,144.91,243.95,1.648,2.07,2.53,,1,23,,,19.87
"       (2017 CC)",1.847,0.1133,23.85,111.51,277.82,1.637,2.06,2.51,1865,1,30,,,19.60
"       (2017 CG)",1.832,0.2741,25.88,322.56,195.32,1.330,2.33,2.48,93,6,18,,,18.82
"       (2017 CJ)",1.882,0.1296,25.43,99.05,285.01,1.638,2.13,2.58,6607,0,58,,,19.06
"       (2017 CY)",2.048,0.2340,30.96,228.79,346.90,1.569,2.53,2.93,3,9,9,,,18.32
"       (2017 CE1)",1.892,0.2349,9.70,295.08,124.58,1.448,2.34,2.6,3026,0,52,,,19.62
"       (2017 CF1)",2.273,0.3106,4.64,222.29,333.91,1.567,2.98,3.43,2691,0,51,,,18.90
"       (2017 CS1)",2.547,0.3608,37.77,294.70,153.39,1.628,3.47,4.06,1437,1,31,,,19.90
"       (2017 CU1)",2.306,0.3832,6.45,228.38,193.78,1.422,3.19,3.5,52,6,14,,,19.40
"       (2017 CV1)",1.871,0.1191,23.38,148.36,251.18,1.648,2.09,2.56,1204,1,27,,,19.50
"       (2017 CJ5)",2.57,0.4460,27.19,8.24,101.20,1.424,3.72,4.12,4300,0,96,,,18.40
"       (2017 CL5)",1.765,0.1749,13.55,180.45,354.62,1.456,2.07,2.34,1363,3,114,,,20.30
"       (2017 CW25)",2.539,0.3447,25.73,134.31,88.54,1.664,3.41,4.05,2923,1,31,,,18.50
"       (2017 CV31)",2.631,0.4068,27.40,0.37,94.28,1.561,3.70,4.27,32,6,18,,,18.70
"       (2017 CW31)",2.568,0.4507,12.94,251.58,248.85,1.411,3.73,4.11,1500,1,57,,,19.50
"       (2017 CB32)",2.128,0.3059,4.26,284.79,130.43,1.477,2.78,3.1,2207,2,48,,,19.75
"       (2017 CS32)",2.364,0.3954,17.60,211.44,266.85,1.429,3.30,3.64,5679,0,41,,,19.44
"       (2017 CV32)",1.808,0.1040,23.57,94.67,265.21,1.620,2.00,2.43,1264,2,40,,,19.20
"       (2017 CZ32)",3.041,0.4725,61.42,136.10,5.24,1.604,4.48,5.3,5,9,20,,,20.90
"       (2017 CP36)",1.837,0.0961,22.10,42.47,40.76,1.660,2.01,2.49,3712,0,77,,,18.89
"       (2017 CV42)",2.581,0.3671,27.71,192.94,269.58,1.634,3.53,4.15,2875,1,27,,,18.50
"       (2017 DA)",1.84,0.1925,26.12,154.30,295.03,1.486,2.19,2.5,1866,0,50,,,20.52
"       (2017 DG)",1.494,0.0900,21.22,343.68,204.17,1.360,1.63,1.83,56,5,74,,,20.00
"       (2017 DE7)",2.288,0.3348,5.99,214.64,351.64,1.522,3.05,3.46,1755,2,95,,,18.62
"       (2017 DC15)",2.638,0.4882,27.94,338.71,227.50,1.350,3.93,4.28,69,5,46,,,19.20
"       (2017 DG15)",2.545,0.3689,38.11,55.38,28.34,1.606,3.48,4.06,1533,0,82,,,17.42
"       (2017 DJ15)",1.877,0.2407,35.05,337.87,146.66,1.425,2.33,2.57,3,9,14,,,21.20
"       (2017 DL15)",1.865,0.1121,23.62,123.01,257.16,1.656,2.07,2.55,2374,0,52,,,19.30
"       (2017 DO15)",1.911,0.1287,22.99,155.75,258.15,1.665,2.16,2.64,2379,0,149,,,18.59
"       (2017 DW15)",2.214,0.3248,21.33,128.44,99.11,1.495,2.93,3.29,7391,0,127,,,18.18
"       (2017 DZ15)",3.075,0.4809,23.19,4.38,98.31,1.596,4.55,5.39,7503,1,31,,,18.72
"       (2017 DA16)",1.813,0.1209,24.10,100.00,233.42,1.593,2.03,2.44,2512,1,50,,,19.34
"       (2017 DC16)",1.739,0.1457,11.78,104.81,157.58,1.485,1.99,2.29,2019,3,29,,,19.96
"       (2017 DD16)",2.261,0.4063,8.91,316.59,269.68,1.342,3.18,3.4,25,6,12,,,20.17
"       (2017 DE16)",2.567,0.3686,33.21,335.50,210.64,1.621,3.51,4.11,1502,1,50,,,19.60
"       (2017 DF16)",2.846,0.4614,3.37,350.40,179.23,1.533,4.16,4.8,1980,1,129,,,18.81
"       (2017 DD19)",2.552,0.3603,28.18,324.16,98.81,1.633,3.47,4.08,2967,0,77,,,18.30
"       (2017 DU21)",2.457,0.3559,1.29,6.56,118.41,1.583,3.33,3.85,4,9,11,,,21.00
"       (2017 DZ33)",1.953,0.2422,20.91,321.37,267.51,1.480,2.43,2.73,2420,2,36,,,19.40
"       (2017 DA34)",2.265,0.3775,6.37,192.53,244.18,1.410,3.12,3.41,1007,3,43,,,19.60
"       (2017 DC34)",2.395,0.4297,6.13,2.36,95.31,1.366,3.42,3.71,101,4,60,,,20.10
"       (2017 DD34)",1.853,0.1173,19.55,327.45,86.47,1.635,2.07,2.52,4173,0,196,,,18.23
"       (2017 DF34)",2.577,0.4032,27.41,171.62,270.87,1.538,3.62,4.14,4958,0,69,,,18.23
"       (2017 DZ34)",2.294,0.3687,11.26,119.31,39.90,1.448,3.14,3.47,43,6,36,,,20.26
"       (2017 DC35)",2.925,0.4809,15.81,152.04,13.19,1.519,4.33,5,1833,0,58,,,20.80
"       (2017 DE35)",1.887,0.1254,23.33,144.15,269.54,1.651,2.12,2.59,2397,0,127,,,18.70
"       (2017 DF35)",2.723,0.4568,9.75,110.82,90.58,1.479,3.97,4.49,86,4,63,,,19.75
"       (2017 DG35)",2.791,0.4967,15.66,30.46,136.57,1.405,4.18,4.66,69,5,117,,,19.10
"       (2017 DN35)",1.848,0.0986,24.34,136.40,262.84,1.666,2.03,2.51,2393,0,36,,,19.59
"       (2017 DU35)",2.707,0.5106,25.80,155.75,21.19,1.325,4.09,4.45,69,5,71,,,21.30
"       (2017 DF36)",2.281,0.2843,21.02,335.98,274.23,1.633,2.93,3.45,6231,0,45,,,17.95
"       (2017 DG36)",3.146,0.5312,30.88,6.15,191.90,1.475,4.82,5.58,4143,0,268,,,18.20
"       (2017 DK36)",2.361,0.3315,21.62,20.13,102.27,1.578,3.14,3.63,2542,0,62,,,18.40
"       (2017 DB37)",1.934,0.1831,24.99,178.09,232.09,1.580,2.29,2.69,7561,0,76,,,18.80
"       (2017 DH37)",1.844,0.0995,19.76,308.70,121.14,1.660,2.03,2.5,1864,0,62,,,19.09
"       (2017 DM37)",1.864,0.1149,19.54,322.36,84.84,1.650,2.08,2.54,10249,0,93,,,19.06
"       (2017 DE75)",2.329,0.3013,21.87,344.45,97.82,1.627,3.03,3.55,9183,0,42,,,19.08
"       (2017 DZ79)",2.327,0.3742,3.80,337.31,220.61,1.456,3.20,3.55,59,5,47,,,20.09
"       (2017 DC86)",2.644,0.3866,28.57,338.17,240.42,1.622,3.67,4.3,2043,1,43,,,18.50
"       (2017 DG109)",1.803,0.1238,15.25,346.34,277.05,1.579,2.03,2.42,1853,1,38,,,20.38
"       (2017 DQ109)",2.067,0.3235,25.42,169.16,310.32,1.398,2.74,2.97,6,9,11,,,21.82
"       (2017 DA116)",1.858,0.1206,20.74,30.10,62.96,1.634,2.08,2.53,6764,0,133,,,18.01
"       (2017 DZ119)",2.488,0.4387,49.48,116.30,192.13,1.397,3.58,3.92,1,9,8,,,16.36
"       (2017 DJ125)",1.827,0.0900,20.37,0.32,284.88,1.663,1.99,2.47,2395,0,76,,,19.49
"       (2017 DA128)",2.299,0.2961,23.29,29.05,48.62,1.618,2.98,3.49,6176,0,26,,,18.77
"       (2017 DB128)",1.834,0.1005,17.81,261.60,208.52,1.650,2.02,2.48,1189,1,28,,,18.70
"       (2017 DC128)",2.332,0.2998,21.80,343.02,98.23,1.633,3.03,3.56,2583,1,26,,,18.87
"       (2017 DQ132)",1.891,0.1215,18.70,331.48,95.72,1.661,2.12,2.6,2369,0,49,,,19.53
"       (2017 DZ140)",2.426,0.3401,4.50,211.41,340.85,1.601,3.25,3.78,1554,2,35,,,20.05
"       (2017 DT143)",2.237,0.2718,5.39,315.68,294.59,1.629,2.85,3.35,7888,0,40,,,18.60
"       (2017 DY154)",2.388,0.3632,10.26,133.97,82.18,1.520,3.26,3.69,34,6,14,,,20.34
"       (2017 ER)",3.008,0.4914,21.27,166.86,29.62,1.530,4.49,5.22,94,4,62,,,19.50
"       (2017 ES)",1.719,0.0902,28.11,159.21,43.85,1.564,1.87,2.25,2034,2,55,,,19.84
"       (2017 EX)",1.873,0.1644,23.48,139.69,283.62,1.565,2.18,2.56,7100,0,67,,,18.95
"       (2017 EY)",2.592,0.3795,29.52,19.30,109.95,1.608,3.58,4.17,49,6,30,,,19.30
"       (2017 EB1)",1.785,0.0747,22.48,32.81,50.10,1.652,1.92,2.38,5669,0,61,,,19.23
"       (2017 EE1)",2.737,0.4200,9.36,356.77,187.32,1.587,3.89,4.53,44,5,47,,,20.17
"       (2017 EK1)",1.838,0.1246,21.73,121.44,309.23,1.609,2.07,2.49,1966,0,48,,,18.67
"       (2017 EM1)",1.888,0.1518,25.25,35.92,56.05,1.602,2.17,2.59,3603,1,83,,,19.24
"       (2017 EO1)",2.576,0.3749,30.96,26.33,116.77,1.610,3.54,4.13,21,7,39,,,19.41
"       (2017 EQ1)",2.59,0.4211,27.90,27.59,75.40,1.499,3.68,4.17,2927,1,69,,,18.29
"       (2017 ES1)",2.419,0.4040,13.65,150.43,352.33,1.442,3.40,3.76,17,8,11,,,21.70
"       (2017 ET1)",1.918,0.1815,20.40,0.93,39.48,1.570,2.27,2.66,4762,0,45,,,18.74
"       (2017 EY1)",2.614,0.3907,28.34,130.01,104.17,1.593,3.64,4.23,2916,0,154,,,17.91
"       (2017 EZ1)",1.812,0.1119,23.21,125.12,292.65,1.609,2.01,2.44,5585,0,41,,,19.06
"       (2017 EB2)",1.871,0.1172,22.73,140.56,257.99,1.651,2.09,2.56,2991,0,113,,,18.96
"       (2017 ED2)",2.587,0.3757,27.39,210.23,273.29,1.615,3.56,4.16,7796,0,65,,,18.20
"       (2017 EJ2)",1.741,0.1094,16.97,12.64,51.02,1.550,1.93,2.3,7058,0,56,,,19.30
"       (2017 EP2)",3.097,0.4831,14.73,338.98,235.06,1.601,4.59,5.45,62,4,29,,,19.70
"       (2017 EL3)",2.598,0.4252,27.29,28.79,63.33,1.493,3.70,4.19,2828,1,68,,,18.60
"       (2017 EN3)",2.433,0.4369,13.94,137.32,53.45,1.370,3.50,3.79,14,8,15,,,20.93
"       (2017 EP3)",2.578,0.3878,27.69,221.65,293.24,1.578,3.58,4.14,2910,1,49,,,18.29
"       (2017 EU3)",1.865,0.1144,20.87,337.46,97.10,1.652,2.08,2.55,3576,0,130,,,18.80
"       (2017 EX3)",2.572,0.4194,27.57,129.42,84.84,1.493,3.65,4.12,1435,2,25,,,19.70
"       (2017 EA4)",1.826,0.1002,24.57,109.56,42.29,1.643,2.01,2.47,7441,0,100,,,18.89
"       (2017 EB4)",1.796,0.2094,25.00,43.43,58.86,1.420,2.17,2.41,3843,2,37,,,19.84
"       (2017 EC4)",2.584,0.4226,31.96,58.65,47.31,1.492,3.68,4.15,1512,1,95,,,18.29
"       (2017 EC6)",2.346,0.3151,21.87,42.26,73.17,1.607,3.09,3.59,3,9,5,,,18.12
"       (2017 ET7)",2.59,0.4278,27.79,171.08,281.14,1.482,3.70,4.17,6358,0,64,,,17.90
"       (2017 EX7)",2.229,0.3595,9.02,217.76,351.69,1.428,3.03,3.33,1045,2,37,,,19.70
"       (2017 EO13)",2.171,0.3431,22.52,223.35,246.52,1.426,2.92,3.2,6935,0,117,,,19.09
"       (2017 EF21)",1.881,0.1311,19.21,20.42,75.53,1.635,2.13,2.58,7845,0,156,,,18.86
"       (2017 EQ22)",3.148,0.4742,25.18,137.73,125.21,1.655,4.64,5.58,5702,0,104,,,16.88
"       (2017 EO23)",2.633,0.4226,48.45,46.19,183.94,1.520,3.75,4.27,6256,0,213,,,17.50
"       (2017 EP26)",1.871,0.1540,22.70,20.97,88.27,1.583,2.16,2.56,3609,1,50,,,19.32
"       (2017 EV26)",2.618,0.3692,6.98,49.08,196.23,1.652,3.58,4.24,7593,0,30,,,18.73
"       (2017 EX28)",2.329,0.3153,22.82,196.08,286.42,1.595,3.06,3.55,2100,0,44,,,18.86
"       (2017 EC29)",1.836,0.1046,22.02,31.64,40.89,1.644,2.03,2.49,1847,0,43,,,19.73
"       (2017 EO32)",1.814,0.0950,20.21,204.33,107.85,1.642,1.99,2.44,1919,0,118,,,19.10
"       (2017 EG40)",2.128,0.2174,21.14,124.29,43.08,1.665,2.59,3.1,2125,2,28,,,19.90
"       (2017 FM)",1.911,0.2842,7.48,223.07,331.58,1.368,2.45,2.64,61,5,40,,,20.60
"       (2017 FP1)",1.899,0.2786,26.20,353.22,255.94,1.370,2.43,2.62,1309,3,45,,,20.00
"       (2017 FQ1)",2.625,0.3832,26.19,313.49,268.19,1.619,3.63,4.25,8286,0,162,,,16.84
"       (2017 FR1)",1.868,0.1336,24.05,175.18,163.66,1.618,2.12,2.55,3,9,12,,,19.62
"       (2017 FS1)",1.816,0.1044,7.84,15.05,262.21,1.626,2.01,2.45,6760,0,60,,,20.02
"       (2017 FV1)",2.651,0.3942,6.09,292.77,219.39,1.606,3.70,4.32,78,4,38,,,19.79
"       (2017 FW1)",2.686,0.3799,16.91,258.69,341.82,1.665,3.71,4.4,3361,0,67,,,17.48
"       (2017 FY1)",1.862,0.1057,20.76,358.45,10.10,1.665,2.06,2.54,3,9,10,,,19.33
"       (2017 FZ1)",2.712,0.4439,13.09,351.56,160.20,1.508,3.92,4.47,2,9,10,,,21.31
"       (2017 FB2)",1.862,0.1286,21.18,160.34,279.93,1.622,2.10,2.54,3533,0,61,,,19.16
"       (2017 FC2)",2.562,0.4260,27.64,197.46,279.24,1.471,3.65,4.1,1506,0,42,,,18.79
"       (2017 FK2)",2.583,0.3630,29.63,150.26,66.88,1.646,3.52,4.15,4339,0,202,,,17.86
"       (2017 FN2)",2.972,0.4984,11.93,199.87,35.60,1.491,4.45,5.12,3635,0,108,,,19.11
"       (2017 FJ16)",2.49,0.3495,2.26,339.02,123.48,1.620,3.36,3.93,3,9,10,,,19.56
