"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"       (2011 AM63)",3.214,0.1336,26.38,316.18,157.51,2.785,3.64,5.76,6655,0,248,,,15.79
"       (2011 AK66)",3.2,0.1747,7.14,311.81,187.45,2.641,3.76,5.73,4506,1,139,,,16.93
"       (2011 AK67)",3.238,0.0214,20.16,293.66,328.71,3.169,3.31,5.83,4412,1,45,,,16.72
"       (2011 AR67)",3.971,0.1597,4.37,123.57,326.36,3.337,4.60,7.91,2974,3,33,,,16.30
"       (2011 AX80)",3.996,0.1582,1.01,11.87,124.96,3.364,4.63,7.99,2930,4,17,,,16.80
"       (2011 AW84)",3.249,0.1395,8.48,95.82,315.90,2.796,3.70,5.86,4430,0,132,,,16.94
"       (2011 AL85)",3.442,0.0461,10.66,137.98,299.39,3.284,3.60,6.39,4700,0,99,,,16.54
"       (2011 AQ85)",3.334,0.0505,10.94,309.87,49.12,3.165,3.50,6.09,4719,0,159,,,16.21
"       (2011 AW85)",3.362,0.1631,24.29,97.89,332.51,2.814,3.91,6.17,6597,0,126,,,15.65
"       (2011 AA86)",3.211,0.1096,17.81,83.04,139.74,2.859,3.56,5.75,4419,0,65,,,16.60
"       (2011 AP88)",3.201,0.1284,9.34,320.67,199.95,2.790,3.61,5.73,4454,0,51,,,17.07
"       (2011 AT90)",3.245,0.0373,32.62,100.22,195.59,3.124,3.37,5.85,4368,0,61,,,16.37
"       (2011 AF92)",3.274,0.1309,28.19,69.40,318.09,2.845,3.70,5.92,3985,0,50,,,17.04
"       (2011 AH93)",3.214,0.1134,17.14,123.64,54.21,2.850,3.58,5.76,4473,0,72,,,16.73
"       (2011 AW94)",3.926,0.1123,2.32,71.68,59.57,3.485,4.37,7.78,3397,0,37,,,16.40
"       (2011 AQ96)",3.928,0.1100,4.06,25.18,107.30,3.496,4.36,7.79,3392,0,36,,,16.40
"       (2011 AL98)",3.214,0.0544,2.79,51.44,93.59,3.039,3.39,5.76,4403,0,47,,,17.29
"       (2011 AG99)",3.225,0.0732,7.65,0.79,294.09,2.989,3.46,5.79,7029,0,62,,,16.77
"       (2011 AL102)",3.984,0.1891,3.30,161.19,307.20,3.230,4.74,7.95,3364,2,25,,,16.60
"       (2011 AW102)",3.212,0.0616,10.25,309.75,139.31,3.014,3.41,5.76,4455,0,28,,,17.38
"       (2011 AK103)",3.245,0.0572,13.04,86.37,49.44,3.059,3.43,5.84,4402,0,48,,,17.04
"       (2011 AR103)",3.207,0.1622,2.58,105.97,42.70,2.687,3.73,5.74,4473,2,26,,,17.50
"       (2011 AH104)",3.55,0.1015,6.43,58.56,274.87,3.189,3.91,6.69,4750,0,97,,,16.59
"       (2011 AU104)",3.223,0.0835,11.73,89.74,89.67,2.954,3.49,5.79,4448,0,36,,,17.29
"       (2011 AG105)",3.202,0.1726,15.98,317.69,194.68,2.649,3.75,5.73,4486,0,39,,,17.11
"       (2011 AP105)",3.218,0.0991,7.14,305.90,127.33,2.899,3.54,5.77,4459,0,41,,,17.47
"       (2011 AQ105)",3.244,0.0470,5.11,107.99,59.19,3.091,3.40,5.84,4854,0,61,,,17.13
"       (2011 AV105)",3.228,0.0944,12.68,105.72,338.23,2.923,3.53,5.8,4402,0,35,,,17.46
"       (2011 AR106)",3.446,0.0913,7.28,85.70,5.71,3.132,3.76,6.4,4786,0,71,,,16.54
"       (2011 AC108)",3.239,0.0858,4.68,42.94,38.95,2.961,3.52,5.83,3945,1,24,,,17.70
"       (2011 AU109)",3.205,0.0417,10.74,308.46,262.84,3.071,3.34,5.74,4502,0,77,,,16.91
"       (2011 BK3)",3.209,0.1438,6.81,108.27,105.54,2.747,3.67,5.75,4453,0,105,,,16.82
"       (2011 BY9)",3.445,0.0582,8.47,305.32,308.42,3.245,3.65,6.4,9132,0,243,,,15.20
"       (2011 BX17)",3.218,0.1226,12.21,127.57,295.56,2.824,3.61,5.77,4000,0,84,,,17.21
"       (2011 BC23)",3.969,0.1608,1.71,258.54,265.54,3.331,4.61,7.91,3437,0,75,,,16.10
"       (2011 BQ29)",3.469,0.0923,8.20,86.95,35.55,3.149,3.79,6.46,4,8,12,,,17.27
"       (2011 BL32)",3.296,0.1283,10.73,111.22,356.67,2.874,3.72,5.98,7051,0,104,,,16.91
"       (2011 BY39)",3.202,0.1392,15.57,358.35,125.75,2.756,3.65,5.73,8468,0,180,,,15.97
"       (2011 BU41)",3.315,0.1100,10.06,14.31,81.16,2.950,3.68,6.04,4857,0,83,,,16.76
"       (2011 BS43)",3.227,0.0718,13.74,303.12,168.42,2.995,3.46,5.8,8,8,9,,,17.57
"       (2011 BA44)",3.224,0.1447,5.37,176.11,248.83,2.757,3.69,5.79,4435,0,39,,,17.56
"       (2011 BZ44)",3.269,0.5930,22.32,75.11,339.93,1.331,5.21,5.91,4378,0,157,,,18.93
"       (2011 BH45)",3.211,0.1379,5.46,90.65,76.49,2.768,3.65,5.75,4896,0,81,,,17.14
"       (2011 BN50)",3.204,0.0443,11.93,77.65,16.47,3.062,3.35,5.74,4438,1,38,,,17.10
"       (2011 BH57)",3.972,0.1709,4.03,108.98,340.50,3.293,4.65,7.91,3364,1,38,,,16.60
"       (2011 BT60)",3.211,0.2292,22.68,13.31,78.44,2.475,3.95,5.75,8382,0,193,,,16.17
"       (2011 BS62)",3.219,0.1436,6.35,4.72,133.07,2.757,3.68,5.78,7139,0,69,,,16.98
"       (2011 BJ70)",3.22,0.2087,14.99,317.99,112.83,2.548,3.89,5.78,4413,1,44,,,17.57
"       (2011 BN74)",3.218,0.0759,11.29,170.41,126.44,2.974,3.46,5.77,5278,0,46,,,17.05
"       (2011 BC76)",3.226,0.0893,13.55,158.55,6.06,2.938,3.51,5.79,4440,0,46,,,17.21
"       (2011 BG87)",3.215,0.2701,14.69,122.34,294.75,2.347,4.08,5.77,4434,0,97,,,17.23
"       (2011 BO92)",3.235,0.1536,9.13,162.66,264.89,2.738,3.73,5.82,7135,0,246,,,16.41
"       (2011 BV92)",3.215,0.0946,12.07,283.80,314.44,2.911,3.52,5.76,4468,0,118,,,16.21
"       (2011 BF105)",3.781,0.1001,1.12,230.82,211.80,3.402,4.16,7.35,10,9,12,,,16.65
"       (2011 BN105)",3.202,0.1096,8.44,286.13,222.79,2.851,3.55,5.73,4460,2,24,,,17.31
"       (2011 BD108)",3.224,0.0368,9.89,303.98,234.24,3.106,3.34,5.79,6611,0,57,,,16.93
"       (2011 BZ108)",3.202,0.0555,10.11,150.42,13.79,3.025,3.38,5.73,4472,0,116,,,17.25
"       (2011 BJ110)",3.234,0.0838,9.77,178.85,296.68,2.963,3.50,5.82,4438,0,33,,,17.51
"       (2011 BW110)",3.219,0.1848,6.93,293.58,77.18,2.624,3.81,5.78,5345,0,107,,,16.96
"       (2011 BP111)",3.217,0.1221,18.19,326.26,222.29,2.825,3.61,5.77,6176,0,66,,,16.67
"       (2011 BA118)",3.221,0.0585,21.56,332.74,97.29,3.033,3.41,5.78,7556,0,308,,,15.89
"       (2011 BX126)",3.953,0.1810,9.48,143.78,310.77,3.238,4.67,7.86,2937,2,33,,,16.78
"       (2011 BA130)",3.242,0.0356,9.08,150.87,334.91,3.126,3.36,5.84,4900,0,70,,,16.84
"       (2011 BJ133)",3.238,0.1546,2.43,73.50,322.05,2.738,3.74,5.83,4449,0,62,,,17.48
"       (2011 BN136)",3.988,0.1654,3.81,68.25,15.19,3.328,4.65,7.96,2907,3,37,,,16.20
"       (2011 BJ137)",3.222,0.2102,16.78,311.25,62.94,2.544,3.90,5.78,9305,0,82,,,16.93
"       (2011 BK137)",3.937,0.1805,2.89,29.37,61.11,3.227,4.65,7.81,3809,0,33,,,16.50
"       (2011 BZ140)",3.204,0.0204,7.15,80.18,331.31,3.139,3.27,5.74,6203,0,69,,,16.80
"       (2011 BR141)",3.218,0.1013,17.97,108.25,307.68,2.892,3.54,5.77,4397,0,72,,,17.08
"       (2011 BW142)",3.211,0.1137,18.54,104.81,328.71,2.846,3.58,5.75,3976,0,41,,,17.30
"       (2011 BH144)",3.213,0.1094,12.11,122.07,185.28,2.862,3.56,5.76,4061,0,93,,,16.30
"       (2011 BC146)",3.2,0.0943,11.62,121.02,97.41,2.898,3.50,5.72,4459,0,55,,,17.30
"       (2011 BE147)",4.001,0.1339,3.07,37.15,70.17,3.465,4.54,8,3369,0,44,,,16.20
"       (2011 BD156)",3.203,0.1549,6.22,152.01,116.18,2.707,3.70,5.73,6234,0,299,,,16.57
"       (2011 BG157)",3.226,0.1162,7.28,279.11,177.69,2.851,3.60,5.79,4466,0,50,,,16.99
"       (2011 BH158)",3.223,0.1668,6.44,93.48,10.59,2.685,3.76,5.79,4380,0,75,,,17.35
"       (2011 BC165)",3.231,0.0723,8.50,338.07,111.65,2.998,3.47,5.81,7088,0,65,,,16.85
"       (2011 BJ165)",3.208,0.1541,8.39,2.42,87.02,2.714,3.70,5.75,7101,0,106,,,16.81
"       (2011 BV166)",3.234,0.0863,9.34,308.22,125.63,2.955,3.51,5.82,4430,1,28,,,17.19
"       (2011 BL168)",3.216,0.1137,14.14,316.71,255.32,2.850,3.58,5.77,4489,0,63,,,16.80
"       (2011 BA169)",3.227,0.0704,12.08,133.38,74.63,3.000,3.45,5.8,4458,0,73,,,16.94
"       (2011 BF171)",3.221,0.0417,10.54,121.67,255.02,3.087,3.36,5.78,4382,0,96,,,16.85
"       (2011 BH171)",3.213,0.0971,16.59,118.35,278.53,2.901,3.53,5.76,4344,0,98,,,16.60
"       (2011 BO171)",3.203,0.1087,11.63,356.17,138.84,2.855,3.55,5.73,10665,0,101,,,16.72
"       (2011 BK172)",3.213,0.1842,21.25,164.16,130.86,2.621,3.80,5.76,9703,0,115,,,16.36
"       (2011 BQ172)",3.237,0.0476,11.22,98.21,207.68,3.083,3.39,5.82,3551,0,63,,,16.50
"       (2011 BL173)",3.266,0.0700,2.51,117.62,322.82,3.038,3.49,5.9,4396,0,62,,,17.14
"       (2011 BM174)",3.227,0.0732,10.65,125.51,27.48,2.991,3.46,5.8,4420,0,62,,,17.14
"       (2011 BN174)",3.203,0.0969,18.43,140.55,20.74,2.893,3.51,5.73,4483,1,57,,,17.13
"       (2011 BS178)",3.282,0.2622,5.87,119.47,38.78,2.421,4.14,5.95,4402,1,45,,,17.88
"       (2011 BS179)",3.967,0.1895,1.26,334.22,162.65,3.216,4.72,7.9,2986,3,20,,,16.80
"       (2011 BW179)",3.32,0.1304,9.91,109.03,311.85,2.887,3.75,6.05,4379,1,50,,,17.50
"       (2011 BO180)",3.232,0.3160,11.88,345.49,188.93,2.211,4.25,5.81,4465,1,27,,,18.28
"       (2011 BC182)",3.996,0.0985,2.46,189.07,302.80,3.603,4.39,7.99,3367,0,67,,,16.00
"       (2011 BZ182)",3.209,0.1374,20.47,131.13,143.93,2.768,3.65,5.75,3630,0,52,,,16.40
"       (2011 BK183)",3.204,0.1048,10.61,147.02,64.30,2.868,3.54,5.74,4461,0,68,,,16.82
"       (2011 BZ184)",3.976,0.1430,2.83,24.86,134.42,3.408,4.54,7.93,3377,0,46,,,16.20
"       (2011 BK185)",3.307,0.1264,13.61,315.44,307.30,2.889,3.73,6.01,4375,0,54,,,16.78
"       (2011 BM187)",3.211,0.1328,18.28,153.49,132.01,2.785,3.64,5.75,3602,0,121,,,16.80
"       (2011 BW187)",3.218,0.0578,24.85,144.78,164.41,3.032,3.40,5.77,4457,0,97,,,16.26
"       (2011 BJ188)",3.21,0.1606,18.93,159.66,106.49,2.695,3.73,5.75,4459,0,53,,,16.95
"       (2011 BL190)",3.223,0.0612,10.82,320.14,316.78,3.026,3.42,5.79,4430,0,34,,,17.00
"       (2011 BN190)",3.986,0.2356,7.75,171.38,301.03,3.047,4.93,7.96,6741,1,30,,,16.70
"       (2011 BQ190)",3.975,0.1958,8.50,343.49,150.20,3.197,4.75,7.93,3370,2,28,,,16.70
"       (2011 BX192)",3.25,0.1253,7.35,91.71,328.62,2.843,3.66,5.86,4428,0,107,,,16.90
"       (2011 BT193)",3.225,0.1359,5.16,262.04,230.97,2.787,3.66,5.79,4428,1,25,,,17.54
"       (2011 BC194)",3.212,0.1384,8.35,281.22,277.90,2.767,3.66,5.76,4469,1,39,,,17.29
"       (2011 BE194)",3.207,0.0298,12.28,149.60,242.34,3.112,3.30,5.74,6233,0,81,,,16.88
"       (2011 BX194)",3.954,0.2340,6.53,144.23,313.58,3.029,4.88,7.86,6733,0,31,,,16.40
"       (2011 BP196)",3.204,0.1269,8.81,138.87,270.84,2.798,3.61,5.74,4431,0,61,,,17.09
"       (2011 BG197)",3.98,0.2196,11.06,164.66,289.83,3.106,4.85,7.94,3292,1,40,,,16.30
"       (2011 BY197)",3.212,0.0664,8.28,300.49,100.35,2.999,3.43,5.76,7111,0,86,,,16.57
"       (2011 BP198)",3.231,0.1406,11.63,298.57,102.70,2.777,3.68,5.81,7114,0,70,,,16.90
"       (2011 BK201)",3.96,0.2062,6.64,346.50,123.17,3.144,4.78,7.88,3373,0,30,,,16.40
"       (2011 BL201)",3.24,0.2335,20.00,121.47,268.81,2.484,4.00,5.83,4030,0,36,,,17.40
"       (2011 BC203)",3.447,0.1680,9.38,81.50,270.20,2.868,4.03,6.4,6951,0,92,,,16.74
"       (2011 BM203)",3.383,0.1081,8.53,114.76,286.72,3.018,3.75,6.22,6974,0,48,,,16.98
"       (2011 BM204)",4,0.1049,3.31,137.36,336.60,3.581,4.42,8,3372,0,30,,,16.20
"       (2011 BD206)",3.285,0.1170,11.60,299.49,140.05,2.901,3.67,5.95,4398,1,45,,,17.28
"       (2011 BX208)",3.329,0.1535,9.45,117.04,309.74,2.818,3.84,6.07,4346,1,51,,,16.97
"       (2011 BD209)",3.204,0.1190,1.99,25.66,131.32,2.822,3.58,5.73,11076,0,68,,,16.91
"       (2011 BR209)",3.211,0.1615,18.10,309.49,290.69,2.692,3.73,5.75,,1,43,,,16.96
"       (2011 CD8)",3.214,0.2208,15.86,310.50,107.49,2.504,3.92,5.76,3954,1,34,,,17.45
"       (2011 CK11)",3.974,0.0879,3.56,148.48,299.99,3.625,4.32,7.92,4213,0,51,,,16.00
"       (2011 CP14)",3.354,0.6005,23.71,46.07,150.35,1.340,5.37,6.14,4534,0,436,,,17.40
"       (2011 CF18)",3.211,0.0852,21.94,130.47,247.47,2.937,3.48,5.75,7554,0,229,,,15.52
"       (2011 CA38)",3.231,0.0984,6.63,115.02,124.30,2.913,3.55,5.81,6196,0,103,,,16.64
"       (2011 CU40)",3.217,0.0763,12.07,130.11,1.75,2.971,3.46,5.77,4438,0,48,,,17.22
"       (2011 CG44)",3.236,0.0392,8.65,289.79,227.18,3.109,3.36,5.82,12,7,11,,,17.45
"       (2011 CJ46)",3.252,0.4349,24.47,100.20,71.84,1.837,4.67,5.86,6713,1,37,,,18.29
"       (2011 CP52)",3.426,0.0379,5.15,130.82,0.41,3.296,3.56,6.34,5644,0,46,,,16.84
"       (2011 CJ59)",3.971,0.1045,3.00,318.70,198.51,3.556,4.39,7.91,3376,0,48,,,16.10
"       (2011 CC60)",4.014,0.1157,1.71,306.83,178.06,3.550,4.48,8.04,3786,0,62,,,16.26
"       (2011 CY62)",3.224,0.0668,5.52,101.10,109.70,3.009,3.44,5.79,4438,0,95,,,16.84
"       (2011 CL67)",3.223,0.2358,9.19,303.12,148.51,2.463,3.98,5.79,4457,0,101,,,17.26
"       (2011 CT79)",3.205,0.1323,5.29,200.94,287.47,2.781,3.63,5.74,7123,0,75,,,17.07
"       (2011 CX84)",4.016,0.3818,14.91,152.79,297.18,2.482,5.55,8.05,1,9,12,,,18.16
"       (2011 CR89)",4.013,0.1800,3.92,198.93,274.99,3.291,4.73,8.04,6,9,11,,,17.25
"       (2011 CG90)",3.971,0.2069,4.77,149.45,318.32,3.150,4.79,7.91,27,7,15,,,17.19
"       (2011 CT93)",3.206,0.2025,18.11,151.45,265.81,2.557,3.86,5.74,6,9,10,,,18.25
"       (2011 CH94)",3.221,0.2299,25.26,321.71,66.45,2.481,3.96,5.78,6231,0,137,,,16.94
"       (2011 CG96)",3.21,0.0801,12.41,320.04,276.80,2.953,3.47,5.75,4485,0,90,,,16.81
"       (2011 CN97)",3.233,0.0635,32.52,320.60,15.73,3.027,3.44,5.81,3132,3,28,,,16.80
"       (2011 CA98)",3.22,0.0308,9.97,192.42,358.73,3.121,3.32,5.78,4460,0,50,,,16.96
"       (2011 CM98)",3.253,0.0582,10.72,289.97,153.30,3.064,3.44,5.87,4826,1,26,,,17.22
"       (2011 CV99)",3.234,0.1537,7.12,250.71,156.96,2.737,3.73,5.81,3980,0,92,,,16.90
"       (2011 CA105)",3.934,0.0935,4.24,190.57,280.46,3.566,4.30,7.8,6300,0,55,,,16.20
"       (2011 CL108)",3.201,0.0492,19.06,159.18,235.18,3.044,3.36,5.73,4023,0,68,,,17.10
"       (2011 CN108)",3.245,0.1226,12.03,168.54,81.41,2.847,3.64,5.85,4457,0,89,,,17.34
"       (2011 CY112)",3.228,0.1106,16.09,311.82,355.64,2.871,3.58,5.8,5368,0,90,,,16.43
"       (2011 CD120)",3.241,0.0999,9.52,350.03,293.46,2.917,3.56,5.83,9682,0,151,,,16.15
"       (2011 CO125)",3.205,0.1695,27.16,158.93,142.33,2.662,3.75,5.74,4433,0,44,,,16.80
"       (2011 CA127)",3.24,0.2009,26.30,158.84,256.56,2.589,3.89,5.83,4020,0,55,,,17.19
"       (2011 CZ127)",3.227,0.0700,9.96,339.72,167.94,3.001,3.45,5.8,4417,0,38,,,17.09
"       (2011 CJ129)",4.012,0.1671,3.67,41.75,93.82,3.341,4.68,8.03,3368,0,36,,,16.30
"       (2011 CT132)",3.247,0.1108,16.33,318.96,71.48,2.887,3.61,5.85,4439,0,81,,,16.73
"       (2011 CY132)",3.242,0.0492,11.37,336.32,341.38,3.082,3.40,5.84,4407,2,38,,,16.90
"       (2011 CC133)",3.218,0.0329,6.82,272.17,44.03,3.112,3.32,5.77,4439,0,74,,,17.02
"       (2011 CA137)",3.238,0.1370,2.28,77.12,347.41,2.795,3.68,5.83,6644,0,47,,,17.76
"       (2011 CF139)",3.22,0.0784,8.32,327.80,357.79,2.967,3.47,5.78,6652,0,42,,,17.27
"       (2011 CP142)",3.219,0.0348,9.43,349.00,155.58,3.107,3.33,5.78,4437,0,31,,,17.22
"       (2011 CL143)",3.227,0.1428,4.22,86.61,351.73,2.766,3.69,5.8,6662,0,55,,,17.23
"       (2011 CS145)",3.204,0.1855,6.99,351.82,106.87,2.610,3.80,5.74,3955,2,23,,,17.52
"       (2011 CM146)",3.236,0.0775,12.44,112.07,137.06,2.985,3.49,5.82,4458,0,50,,,17.06
"       (2011 CP150)",3.211,0.0613,8.12,284.90,168.19,3.014,3.41,5.75,4438,0,28,,,17.52
"       (2011 CX150)",3.219,0.0542,9.49,298.30,235.47,3.044,3.39,5.77,4456,3,30,,,17.12
"       (2011 CA151)",3.224,0.0835,14.34,156.30,72.70,2.954,3.49,5.79,4453,2,34,,,17.32
"       (2011 CH151)",3.226,0.0085,11.48,154.86,313.00,3.199,3.25,5.79,4459,0,43,,,17.20
"       (2011 DL12)",3.833,0.3285,13.47,329.22,152.17,2.574,5.09,7.5,3370,2,28,,,16.70
"       (2011 DM15)",3.967,0.1603,9.78,316.77,126.58,3.331,4.60,7.9,3375,0,28,,,15.90
"       (2011 DF17)",3.95,0.6239,1.81,35.73,55.79,1.486,6.41,7.85,3,9,12,,,19.65
"       (2011 DR19)",3.206,0.1468,19.33,4.41,78.01,2.735,3.68,5.74,4414,0,119,,,16.34
"       (2011 DZ27)",3.403,0.0979,5.09,321.53,127.61,3.070,3.74,6.28,4371,0,50,,,16.99
"       (2011 DR28)",3.245,0.0512,9.12,327.22,244.97,3.079,3.41,5.85,6616,0,72,,,16.66
"       (2011 DY30)",3.257,0.2875,0.28,179.47,343.03,2.321,4.19,5.88,6673,1,97,,,17.68
"       (2011 DF34)",3.258,0.0530,11.34,159.91,256.49,3.085,3.43,5.88,6612,1,44,,,16.90
"       (2011 DP35)",3.203,0.1231,17.03,337.57,81.41,2.808,3.60,5.73,5332,0,80,,,16.84
"       (2011 DN36)",3.415,0.0107,8.95,333.32,335.51,3.378,3.45,6.31,7841,0,127,,,16.18
"       (2011 DG42)",3.958,0.2608,10.21,169.90,296.87,2.926,4.99,7.87,7197,0,32,,,16.50
"       (2011 DT54)",3.214,0.1198,18.56,333.35,186.13,2.829,3.60,5.76,4413,0,65,,,17.19
"       (2011 DN57)",3.22,0.0531,10.60,164.98,56.26,3.049,3.39,5.78,4466,2,45,,,17.20
"       (2011 DB60)",3.478,0.0467,4.81,313.18,324.20,3.315,3.64,6.49,5163,0,51,,,16.68
"       (2011 DD60)",3.213,0.0888,16.61,168.17,188.13,2.927,3.50,5.76,7052,0,51,,,16.89
"       (2011 DQ61)",3.204,0.0195,9.82,323.85,192.41,3.142,3.27,5.74,6643,0,48,,,17.00
"       (2011 EM7)",3.962,0.1006,3.07,165.16,334.59,3.564,4.36,7.89,4207,0,33,,,16.30
"       (2011 ES29)",3.452,0.0426,13.30,70.53,69.78,3.305,3.60,6.41,4692,0,130,,,16.00
"       (2011 EA37)",3.218,0.1045,11.35,3.78,170.25,2.881,3.55,5.77,7555,0,276,,,15.87
"       (2011 EO38)",3.202,0.1417,26.91,16.23,214.18,2.748,3.66,5.73,4038,0,45,,,16.87
"       (2011 EQ40)",3.309,0.5397,11.78,357.41,194.10,1.523,5.10,6.02,8,8,10,,,20.43
"       (2011 EP41)",3.233,0.1010,9.28,339.67,113.90,2.907,3.56,5.81,7066,0,161,,,16.47
"       (2011 EW47)",3.205,0.2302,16.84,130.95,272.44,2.467,3.94,5.74,7079,0,130,,,16.27
"       (2011 EV57)",3.45,0.1237,12.03,46.10,60.18,3.023,3.88,6.41,3858,0,30,,,16.70
"       (2011 EO60)",3.239,0.1281,18.87,19.70,57.36,2.824,3.65,5.83,4800,0,117,,,16.61
"       (2011 EV60)",3.222,0.1054,10.16,96.01,4.59,2.882,3.56,5.78,4900,0,79,,,16.96
"       (2011 EW63)",3.201,0.1192,15.69,0.28,70.75,2.819,3.58,5.73,4374,0,103,,,16.65
"       (2011 EP67)",3.206,0.1009,3.65,335.89,160.93,2.883,3.53,5.74,6647,0,69,,,17.12
"       (2011 EQ69)",3.31,0.1368,10.99,151.10,270.96,2.857,3.76,6.02,7527,0,297,,,15.82
"       (2011 EC76)",3.709,0.3670,25.72,351.40,135.15,2.348,5.07,7.14,2598,1,50,,,17.40
"       (2011 EJ90)",3.213,0.0255,18.45,19.18,89.59,3.131,3.30,5.76,6201,0,87,,,16.57
"       (2011 EK93)",3.212,0.0608,14.14,50.73,44.28,3.017,3.41,5.76,4446,0,89,,,16.59
"       (2011 EY93)",3.206,0.1956,27.17,36.59,238.02,2.579,3.83,5.74,2703,1,34,,,16.60
"       (2011 EE94)",3.238,0.0654,15.19,194.97,352.39,3.026,3.45,5.83,4472,0,78,,,16.69
"       (2011 EX97)",3.958,0.2397,8.19,72.24,228.07,3.009,4.91,7.87,5799,0,111,,,15.67
"       (2011 EH98)",3.202,0.0333,9.78,141.31,246.76,3.096,3.31,5.73,4426,0,67,,,17.11
"       (2011 EZ99)",3.243,0.0807,10.65,149.74,138.54,2.982,3.51,5.84,5675,0,52,,,16.97
"       (2011 EB100)",3.239,0.0302,12.66,22.22,324.19,3.141,3.34,5.83,5285,0,80,,,16.64
"       (2011 ED104)",3.225,0.0922,10.43,297.03,78.36,2.928,3.52,5.79,4439,0,85,,,16.71
"       (2011 EN105)",3.208,0.0712,10.88,143.44,339.30,2.979,3.44,5.75,5351,0,114,,,16.86
"       (2011 EK106)",3.235,0.0420,11.40,182.73,337.98,3.099,3.37,5.82,6175,0,71,,,16.75
"       (2011 EM108)",3.363,0.0113,10.35,171.84,139.49,3.325,3.40,6.17,6549,0,31,,,16.96
"       (2011 EO109)",3.236,0.2610,25.93,151.52,272.23,2.391,4.08,5.82,3996,0,58,,,17.00
"       (2011 EW110)",3.209,0.0959,9.63,41.80,197.82,2.901,3.52,5.75,4480,0,56,,,16.91
"       (2011 EX110)",3.216,0.0521,7.94,316.74,194.11,3.049,3.38,5.77,6673,0,49,,,17.13
"       (2011 EZ110)",3.2,0.1460,27.01,354.46,144.06,2.733,3.67,5.73,6198,1,35,,,17.20
"       (2011 EN111)",3.932,0.1505,2.42,214.51,239.40,3.341,4.52,7.8,3783,0,24,,,16.70
"       (2011 EF112)",3.201,0.0653,10.98,181.52,252.25,2.992,3.41,5.73,7115,0,38,,,17.06
"       (2011 EA115)",3.205,0.1349,6.08,338.04,217.23,2.773,3.64,5.74,4507,2,31,,,17.79
"       (2011 FM1)",3.228,0.1060,12.83,135.53,129.53,2.885,3.57,5.8,4909,0,167,,,16.23
"       (2011 FH16)",3.226,0.1414,27.31,17.64,335.01,2.770,3.68,5.8,5762,0,172,,,15.68
"       (2011 FB17)",3.948,0.1621,9.84,356.16,96.40,3.308,4.59,7.84,8355,0,189,,,15.02
"       (2011 FR19)",3.23,0.3030,6.49,59.76,143.09,2.251,4.21,5.8,3956,2,21,,,18.68
"       (2011 FA21)",3.456,0.1489,13.16,8.99,225.93,2.941,3.97,6.42,6920,0,104,,,16.14
"       (2011 FT22)",3.201,0.0782,23.83,348.76,168.00,2.951,3.45,5.73,5319,0,95,,,16.52
"       (2011 FO28)",3.204,0.2270,27.18,359.33,233.57,2.477,3.93,5.73,4383,0,111,,,16.03
"       (2011 FV29)",3.232,0.2038,5.52,161.94,51.94,2.573,3.89,5.81,6695,0,117,,,16.68
"       (2011 FE30)",3.322,0.2686,32.40,181.75,49.69,2.430,4.21,6.06,4411,1,64,,,17.30
"       (2011 FM41)",3.21,0.0726,16.74,57.28,353.71,2.977,3.44,5.75,6200,0,158,,,16.25
"       (2011 FF42)",3.21,0.2130,15.46,142.01,135.79,2.526,3.89,5.75,8450,0,304,,,15.69
"       (2011 FL43)",3.212,0.1441,11.59,37.22,56.62,2.749,3.67,5.76,4429,0,107,,,16.99
"       (2011 FD48)",3.22,0.0234,8.88,74.06,289.71,3.144,3.30,5.78,5293,0,123,,,16.40
"       (2011 FS50)",3.229,0.0668,9.88,355.31,162.86,3.013,3.44,5.8,6588,0,43,,,17.23
"       (2011 FP53)",3.237,0.4751,12.01,38.05,124.90,1.699,4.78,5.83,34,6,16,,,17.98
"       (2011 FG54)",3.208,0.1874,26.75,176.45,51.37,2.607,3.81,5.75,5757,0,81,,,17.05
"       (2011 FD55)",3.209,0.1406,15.32,170.75,64.58,2.757,3.66,5.75,8414,0,52,,,16.94
"       (2011 FG57)",3.254,0.0107,11.41,3.56,124.33,3.220,3.29,5.87,6628,0,102,,,16.55
"       (2011 FW57)",3.209,0.1379,4.80,229.41,346.81,2.766,3.65,5.75,4462,0,73,,,17.21
"       (2011 FJ59)",3.204,0.1379,18.45,9.25,263.10,2.762,3.65,5.73,5303,0,66,,,16.75
"       (2011 FX64)",3.205,0.0095,2.52,294.05,231.90,3.175,3.24,5.74,4440,0,76,,,17.08
"       (2011 FL65)",3.226,0.0818,21.41,1.66,286.10,2.962,3.49,5.79,7927,0,268,,,15.26
"       (2011 FU65)",3.297,0.3022,6.16,322.13,198.32,2.301,4.29,5.99,4433,0,53,,,17.46
"       (2011 FC68)",3.246,0.0311,11.51,152.79,28.96,3.145,3.35,5.85,5311,0,80,,,16.74
"       (2011 FC72)",3.967,0.0944,11.21,168.14,301.88,3.592,4.34,7.9,2947,2,23,,,16.30
"       (2011 FO85)",3.982,0.2627,9.71,77.71,17.00,2.936,5.03,7.95,7447,0,157,,,15.45
"       (2011 FZ86)",3.946,0.2629,5.19,221.68,234.20,2.909,4.98,7.84,3845,0,54,,,16.20
